COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/1 14:13,868000,15.20449261,0.0008449,97.5746,136.0179,129.3926,230.8058,0,999,8398,0.00084273,0.00018367,0,3728644,0 SPACEBEE-100,1 48883U 21059E   23001.59246375  .00018367  00000-0  84273-3 0  9997,2 48883  97.5746 136.0179 0008449 129.3926 230.8058 15.20449261 83983,2021-059E,48883,6882.621,94.709,510.302,498.671,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/1 14:13,868000,15.20449261,0.0008449,97.5746,136.0179,129.3926,230.8058,0,999,8398,0.00084273,0.00018367,0,3728759,0 SPACEBEE-100,1 48883U 21059E   23001.59246375  .00018367  00000-0  84273-3 0  9997,2 48883  97.5746 136.0179 0008449 129.3926 230.8058 15.20449261 83983,2021-059E,48883,6882.621,94.709,510.302,498.671,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/1 18:57,283968,15.20457095,0.0008455,97.5746,136.2163,128.7301,231.4691,0,999,8401,0.00085201,0.00018575,0,3728952,0 SPACEBEE-100,1 48883U 21059E   23001.78989912  .00018575  00000-0  85201-3 0  9992,2 48883  97.5746 136.2163 0008455 128.7301 231.4691 15.20457095 84014,2021-059E,48883,6882.598,94.708,510.282,498.644,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/2 7:35,999232,15.20477622,0.0008506,97.5747,136.7455,127.0836,233.1178,0,999,8409,0.00088903,0.00019399,0,3729583,0 SPACEBEE-100,1 48883U 21059E   23002.31638888  .00019399  00000-0  88903-3 0  9992,2 48883  97.5747 136.7455 0008506 127.0836 233.1178 15.20477622 84091,2021-059E,48883,6882.536,94.707,510.255,498.547,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/2 15:29,164608,15.20485994,0.0008534,97.5746,137.0761,126.05,234.1527,0,999,8414,0.00076679,0.0001672,0,3729781,0 SPACEBEE-100,1 48883U 21059E   23002.64544172  .00016720  00000-0  76679-3 0  9992,2 48883  97.5746 137.0761 0008534 126.0500 234.1527 15.20485994 84148,2021-059E,48883,6882.511,94.707,510.249,498.502,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/2 15:29,164608,15.20485994,0.0008534,97.5746,137.0761,126.05,234.1527,0,999,8414,0.00076679,0.0001672,0,3729873,0 SPACEBEE-100,1 48883U 21059E   23002.64544172  .00016720  00000-0  76679-3 0  9992,2 48883  97.5746 137.0761 0008534 126.0500 234.1527 15.20485994 84148,2021-059E,48883,6882.511,94.707,510.249,498.502,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/3 7:17,851680,15.20510715,0.0008551,97.5749,137.7375,123.8489,236.3561,0,999,8424,0.00080537,0.0001758,0,3730926,0 SPACEBEE-100,1 48883U 21059E   23003.30353995  .00017580  00000-0  80537-3 0  9990,2 48883  97.5749 137.7375 0008551 123.8489 236.3561 15.20510715 84242,2021-059E,48883,6882.436,94.705,510.186,498.416,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/4 2:14,474272,15.20533585,0.0008574,97.5752,138.5311,121.074,239.1338,0,999,8436,0.00071043,0.00015505,0,3731183,0 SPACEBEE-100,1 48883U 21059E   23004.09324623  .00015505  00000-0  71043-3 0  9990,2 48883  97.5752 138.5311 0008574 121.0740 239.1338 15.20533585 84366,2021-059E,48883,6882.367,94.704,510.133,498.331,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/4 13:17,971232,15.20558916,0.0008606,97.5754,138.9943,119.5926,240.6168,0,999,8443,0.0010337,0.00022631,0,3731823,0 SPACEBEE-100,1 48883U 21059E   23004.55390013  .00022631  00000-0  10337-2 0  9993,2 48883  97.5754 138.9943 0008606 119.5926 240.6168 15.20558916 84438,2021-059E,48883,6882.291,94.702,510.079,498.233,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/4 14:52,742688,15.20560208,0.0008612,97.5754,139.0605,119.4262,240.7834,0,999,8444,0.0010016,0.00021925,0,3732037,0 SPACEBEE-100,1 48883U 21059E   23004.61970767  .00021925  00000-0  10016-2 0  9999,2 48883  97.5754 139.0605 0008612 119.4262 240.7834 15.20560208 84443,2021-059E,48883,6882.287,94.702,510.079,498.225,0,2023/1/10
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/4 14:52,742688,15.20560208,0.0008612,97.5754,139.0605,119.4262,240.7834,0,999,8444,0.0010016,0.00021925,0,3732134,0 SPACEBEE-100,1 48883U 21059E   23004.61970767  .00021925  00000-0  10016-2 0  9999,2 48883  97.5754 139.0605 0008612 119.4262 240.7834 15.20560208 84443,2021-059E,48883,6882.287,94.702,510.079,498.225,0,2023/1/11
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/5 8:14,280896,15.20586223,0.0008618,97.5755,139.7881,117.1562,243.0552,0,999,8455,0.00080499,0.0001761,0,3732939,0 SPACEBEE-100,1 48883U 21059E   23005.34357964  .00017610  00000-0  80499-3 0  9997,2 48883  97.5755 139.7881 0008618 117.1562 243.0552 15.20586223 84551,2021-059E,48883,6882.208,94.7,510.004,498.142,0,2023/1/12
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/5 14:33,703168,15.20598058,0.0008604,97.5755,140.0527,116.3448,243.8672,0,999,8459,0.00085017,0.00018611,0,3732963,0 SPACEBEE-100,1 48883U 21059E   23005.60680212  .00018611  00000-0  85017-3 0  9994,2 48883  97.5755 140.0527 0008604 116.3448 243.8672 15.20598058 84596,2021-059E,48883,6882.172,94.7,509.959,498.116,0,2023/1/13
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/6 7:56,444256,15.20633549,0.0008518,97.5757,140.7805,113.8664,246.3464,0,999,8470,0.0010062,0.00022073,0,3733916,0 SPACEBEE-100,1 48883U 21059E   23006.33065329  .00022073  00000-0  10062-2 0  9995,2 48883  97.5757 140.7805 0008518 113.8664 246.3464 15.20633549 84705,2021-059E,48883,6882.065,94.697,509.793,498.068,0,2023/1/14
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/6 14:15,185696,15.20643469,0.0008518,97.5758,141.0448,113.2098,247.0034,0,999,8474,0.00087541,0.00019193,0,3734255,0 SPACEBEE-100,1 48883U 21059E   23006.59386789  .00019193  00000-0  87541-3 0  9995,2 48883  97.5758 141.0448 0008518 113.2098 247.0034 15.20643469 84745,2021-059E,48883,6882.035,94.697,509.763,498.038,0,2023/1/15
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/7 4:27,569984,15.20670142,0.0008506,97.5761,141.6403,110.9052,249.3094,0,999,8483,0.00099416,0.0002183,0,3735161,0 SPACEBEE-100,1 48883U 21059E   23007.18609456  .00021830  00000-0  99416-3 0  9995,2 48883  97.5761 141.6403 0008506 110.9052 249.3094 15.20670142 84836,2021-059E,48883,6881.955,94.695,509.674,497.966,0,2023/1/16
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/7 7:37,211744,15.20675844,0.0008531,97.5761,141.7726,110.5343,249.6809,0,999,8485,0.00098411,0.00021612,0,3735488,0 SPACEBEE-100,1 48883U 21059E   23007.31769921  .00021612  00000-0  98411-3 0  9996,2 48883  97.5761 141.7726 0008531 110.5343 249.6809 15.20675844 84855,2021-059E,48883,6881.938,94.695,509.674,497.932,0,2023/1/17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/8 2:34,146464,15.20708926,0.0008599,97.5764,142.5664,107.9617,252.2556,0,999,8497,0.0010016,0.0002202,0,3735786,0 SPACEBEE-100,1 48883U 21059E   23008.10731651  .00022020  00000-0  10016-2 0  9991,2 48883  97.5764 142.5664 0008599 107.9617 252.2556 15.20708926 84976,2021-059E,48883,6881.838,94.693,509.621,497.785,0,2023/1/18
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48883,SPACEBEE-100,PAYLOAD,U,21059E,2023/1/8 8:53,806176,15.20718791,0.0008634,97.5763,142.831,107.0274,253.1908,0,999,8501,0.00088878,0.00019531,0,3736235,0 SPACEBEE-100,1 48883U 21059E   23008.37051859  .00019531  00000-0  88878-3 0  9990,2 48883  97.5763 142.8310 0008634 107.0274 253.1908 15.20718791 85014,2021-059E,48883,6881.808,94.692,509.615,497.731,0,2023/1/19
