COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/1 4:49,865504,15.2913687,0.0008853,97.3702,84.8238,46.1353,314.0617,0,999,4182,0.0010054,0.00028466,0,3728759,0 SPACEBEE-128,1 52182U 22033AB  23001.20135261  .00028466  00000-0  10054-2 0  9992,2 52182  97.3702  84.8238 0008853  46.1353 314.0617 15.29136870 41826,2022-033AB,52182,6856.528,94.171,484.463,472.323,1,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/1 17:23,668992,15.29159672,0.0008756,97.3701,85.3421,44.3898,315.8043,0,999,4190,0.00084557,0.00023931,0,3728952,0 SPACEBEE-128,1 52182U 22033AB  23001.72485728  .00023931  00000-0  84557-3 0  9997,2 52182  97.3701  85.3421 0008756  44.3898 315.8043 15.29159672 41907,2022-033AB,52182,6856.46,94.169,484.329,472.322,1,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/1 17:23,668992,15.29159672,0.0008756,97.3701,85.3421,44.3898,315.8043,0,999,4188,0.00084557,0.00023931,0,3729097,0 SPACEBEE-128,1 52182U 22033AB  23001.72485728  .00023931  00000-0  84557-3 0  9997,2 52182  97.3701  85.3421 0008756  44.3898 315.8043 15.29159672 41884,2022-033AB,52182,6856.46,94.169,484.329,472.322,1,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/2 10:40,605856,15.29201284,0.0008715,97.3701,86.0553,41.6871,318.5032,0,999,4201,0.0010099,0.0002865,0,3729583,0 SPACEBEE-128,1 52182U 22033AB  23002.44465979  .00028650  00000-0  10099-2 0  9995,2 52182  97.3701  86.0553 0008715  41.6871 318.5032 15.29201284 42015,2022-033AB,52182,6856.336,94.167,484.176,472.225,1,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/2 10:40,605856,15.29201284,0.0008715,97.3701,86.0553,41.6871,318.5032,0,999,4199,0.0010099,0.0002865,0,3729860,0 SPACEBEE-128,1 52182U 22033AB  23002.44465979  .00028650  00000-0  10099-2 0  9995,2 52182  97.3701  86.0553 0008715  41.6871 318.5032 15.29201284 41991,2022-033AB,52182,6856.336,94.167,484.176,472.225,1,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/3 11:47,542912,15.29251771,0.0008682,97.3704,87.0929,38.1524,322.033,0,999,4215,0.00089865,0.00025515,0,3730648,0 SPACEBEE-128,1 52182U 22033AB  23003.49161508  .00025515  00000-0  89865-3 0  9997,2 52182  97.3704  87.0929 0008682  38.1524 322.0330 15.29251771 42157,2022-033AB,52182,6856.185,94.164,484.002,472.097,1,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/3 11:47,542912,15.29251771,0.0008682,97.3704,87.0929,38.1524,322.033,0,999,4217,0.00089865,0.00025515,0,3730926,0 SPACEBEE-128,1 52182U 22033AB  23003.49161508  .00025515  00000-0  89865-3 0  9997,2 52182  97.3704  87.0929 0008682  38.1524 322.0330 15.29251771 42179,2022-033AB,52182,6856.185,94.164,484.002,472.097,1,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/4 11:21,162272,15.29304096,0.000863,97.3702,88.0653,35.0377,325.143,0,999,4232,0.001067,0.00030376,0,3731823,0 SPACEBEE-128,1 52182U 22033AB  23004.47310373  .00030376  00000-0  10670-2 0  9990,2 52182  97.3702  88.0653 0008630  35.0377 325.1430 15.29304096 42328,2022-033AB,52182,6856.028,94.16,483.81,471.977,1,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/4 19:12,197888,15.29328217,0.0008591,97.37,88.3895,33.8934,326.2854,0,999,4235,0.0010946,0.0003119,0,3732645,0 SPACEBEE-128,1 52182U 22033AB  23004.80025692  .00031190  00000-0  10946-2 0  9995,2 52182  97.3700  88.3895 0008591  33.8934 326.2854 15.29328217 42354,2022-033AB,52182,6855.956,94.159,483.711,471.931,1,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52182,SPACEBEE-128,PAYLOAD,U,22033AB,2023/1/5 3:03,829152,15.29350514,0.0008603,97.3699,88.7139,32.4976,327.6792,0,999,4242,0.0010587,0.00030181,0,3732939,0 SPACEBEE-128,1 52182U 22033AB  23005.12740543  .00030181  00000-0  10587-2 0  9990,2 52182  97.3699  88.7139 0008603  32.4976 327.6792 15.29350514 42420,2022-033AB,52182,6855.89,94.158,483.653,471.857,1,2023/1/10
