COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/1 3:53,456576,15.20148759,0.0008185,97.5754,135.5264,134.2769,225.9139,0,999,8391,0.00083747,0.00018091,0,3728232,0 SPACEBEE-101,1 48884U 21059F   23001.16243584  .00018091  00000-0  83747-3 0  9999,2 48884  97.5754 135.5264 0008185 134.2769 225.9139 15.20148759 83915,2021-059F,48884,6883.529,94.728,511.028,499.759,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/1 8:38,243008,15.20156252,0.0008212,97.5754,135.7248,133.4637,226.7282,0,999,8394,0.00082527,0.0001783,0,3728759,0 SPACEBEE-101,1 48884U 21059F   23001.35991022  .00017830  00000-0  82527-3 0  9992,2 48884  97.5754 135.7248 0008212 133.4637 226.7282 15.20156252 83943,2021-059F,48884,6883.506,94.727,511.024,499.718,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/2 8:20,48512,15.20191062,0.0008246,97.5752,136.7167,130.3452,229.8505,0,999,8409,0.00082451,0.00017832,0,3729414,0 SPACEBEE-101,1 48884U 21059F   23002.34726908  .00017832  00000-0  82451-3 0  9999,2 48884  97.5752 136.7167 0008246 130.3452 229.8505 15.20191062 84097,2021-059F,48884,6883.401,94.725,510.942,499.59,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/2 8:20,48512,15.20191062,0.0008246,97.5752,136.7167,130.3452,229.8505,0,999,8409,0.00082451,0.00017832,0,3729583,0 SPACEBEE-101,1 48884U 21059F   23002.34726908  .00017832  00000-0  82451-3 0  9999,2 48884  97.5752 136.7167 0008246 130.3452 229.8505 15.20191062 84097,2021-059F,48884,6883.401,94.725,510.942,499.59,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/3 8:01,100960,15.20220804,0.0008235,97.5753,137.7085,127.3902,232.8083,0,999,8424,0.00075614,0.00016358,0,3730926,0 SPACEBEE-101,1 48884U 21059F   23003.33460765  .00016358  00000-0  75614-3 0  9990,2 48884  97.5753 137.7085 0008235 127.3902 232.8083 15.20220804 84241,2021-059F,48884,6883.311,94.723,510.844,499.508,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/3 14:20,115904,15.20226222,0.000823,97.5752,137.9731,126.5706,233.6287,0,999,8428,0.00068672,0.00014849,0,3730782,0 SPACEBEE-101,1 48884U 21059F   23003.59789486  .00014849  00000-0  68672-3 0  9991,2 48884  97.5752 137.9731 0008230 126.5706 233.6287 15.20226222 84287,2021-059F,48884,6883.295,94.723,510.825,499.495,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/4 14:02,849376,15.20267805,0.0008191,97.5753,138.9651,123.2746,236.9274,0,999,8443,0.0010275,0.00022302,0,3731823,0 SPACEBEE-101,1 48884U 21059F   23004.58520659  .00022302  00000-0  10275-2 0  9994,2 48884  97.5753 138.9651 0008191 123.2746 236.9274 15.20267805 84435,2021-059F,48884,6883.169,94.72,510.672,499.396,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/4 14:02,849376,15.20267805,0.0008191,97.5753,138.9651,123.2746,236.9274,0,999,8443,0.0010275,0.00022302,0,3731956,0 SPACEBEE-101,1 48884U 21059F   23004.58520659  .00022302  00000-0  10275-2 0  9994,2 48884  97.5753 138.9651 0008191 123.2746 236.9274 15.20267805 84435,2021-059F,48884,6883.169,94.72,510.672,499.396,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/5 2:40,220384,15.20287631,0.0008234,97.5757,139.4942,121.5214,238.6826,0,999,8451,0.00094046,0.00020414,0,3732939,0 SPACEBEE-101,1 48884U 21059F   23005.11176181  .00020414  00000-0  94046-3 0  9992,2 48884  97.5757 139.4942 0008234 121.5214 238.6826 15.20287631 84517,2021-059F,48884,6883.109,94.719,510.642,499.307,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48884,SPACEBEE-101,PAYLOAD,U,21059F,2023/1/5 15:19,887232,15.20308736,0.000827,97.5758,140.0232,119.7099,240.496,0,999,8459,0.00086615,0.00018803,0,3732963,0 SPACEBEE-101,1 48884U 21059F   23005.63830888  .00018803  00000-0  86615-3 0  9992,2 48884  97.5758 140.0232 0008270 119.7099 240.4960 15.20308736 84596,2021-059F,48884,6883.046,94.718,510.603,499.218,0,2023/1/10
