COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/10 15:33,883744,15.21105288,0.0008402,97.5765,145.1639,102.7593,257.4582,0,999,8536,0.00097346,0.00021647,0,3739147,0 SPACEBEE-104,1 48890U 21059M   23010.64836671  .00021647  00000-0  97346-3 0  9995,2 48890  97.5765 145.1639 0008402 102.7593 257.4582 15.21105288 85368,2021-059M,48890,6880.642,94.668,508.289,496.726,0,2023/1/21
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/10 15:33,883744,15.21105288,0.0008402,97.5765,145.1639,102.7593,257.4582,0,999,8536,0.00097346,0.00021647,0,3739267,0 SPACEBEE-104,1 48890U 21059M   23010.64836671  .00021647  00000-0  97346-3 0  9995,2 48890  97.5765 145.1639 0008402 102.7593 257.4582 15.21105288 85368,2021-059M,48890,6880.642,94.668,508.289,496.726,0,2023/1/22
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/11 7:20,279968,15.21139289,0.0008451,97.5766,145.8259,100.2162,260.0027,0,999,8546,0.0011271,0.00025111,0,3740054,0 SPACEBEE-104,1 48890U 21059M   23011.30619537  .00025111  00000-0  11271-2 0  9991,2 48890  97.5766 145.8259 0008451 100.2162 260.0027 15.21139289 85466,2021-059M,48890,6880.54,94.666,508.22,496.59,0,2023/1/23
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/11 15:14,957952,15.21157246,0.0008468,97.5766,146.1565,99.3619,260.8574,0,999,8551,0.0011585,0.00025829,0,3740209,0 SPACEBEE-104,1 48890U 21059M   23011.63510368  .00025829  00000-0  11585-2 0  9993,2 48890  97.5766 146.1565 0008468  99.3619 260.8574 15.21157246 85517,2021-059M,48890,6880.486,94.665,508.177,496.524,0,2023/1/24
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/11 19:58,417344,15.21168447,0.0008493,97.5765,146.355,98.8068,261.4129,0,999,8554,0.0011397,0.00025416,0,3740419,0 SPACEBEE-104,1 48890U 21059M   23011.83244696  .00025416  00000-0  11397-2 0  9996,2 48890  97.5765 146.3550 0008493  98.8068 261.4129 15.21168447 85543,2021-059M,48890,6880.452,94.664,508.161,496.473,0,2023/1/25
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/12 21:14,196864,15.21223158,0.0008466,97.5762,147.4138,95.4929,264.7272,0,999,8570,0.0010909,0.0002436,0,3741944,0 SPACEBEE-104,1 48890U 21059M   23012.88492126  .00024360  00000-0  10909-2 0  9990,2 48890  97.5762 147.4138 0008466  95.4929 264.7272 15.21223158 85707,2021-059M,48890,6880.287,94.661,507.977,496.327,0,2023/1/26
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/12 21:14,196864,15.21223158,0.0008466,97.5762,147.4138,95.4929,264.7272,0,999,8570,0.0010909,0.0002436,0,3742227,0 SPACEBEE-104,1 48890U 21059M   23012.88492126  .00024360  00000-0  10909-2 0  9990,2 48890  97.5762 147.4138 0008466  95.4929 264.7272 15.21223158 85707,2021-059M,48890,6880.287,94.661,507.977,496.327,0,2023/1/27
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/13 14:36,147552,15.21263288,0.0008399,97.5759,148.1418,92.9548,267.2649,0,999,8581,0.0011565,0.00025864,0,3743417,0 SPACEBEE-104,1 48890U 21059M   23013.60847393  .00025864  00000-0  11565-2 0  9990,2 48890  97.5759 148.1418 0008399  92.9548 267.2649 15.21263288 85812,2021-059M,48890,6880.166,94.658,507.81,496.252,0,2023/1/28
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/13 19:20,381792,15.21275737,0.0008394,97.5759,148.3403,92.3841,267.8355,0,999,8584,0.0011707,0.00026193,0,3743722,0 SPACEBEE-104,1 48890U 21059M   23013.80580303  .00026193  00000-0  11707-2 0  9991,2 48890  97.5759 148.3403 0008394  92.3841 267.8355 15.21275737 85848,2021-059M,48890,6880.128,94.657,507.769,496.218,0,2023/1/29
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/13 19:20,381792,15.21275737,0.0008394,97.5759,148.3403,92.3841,267.8355,0,999,8584,0.0011707,0.00026193,0,3743976,0 SPACEBEE-104,1 48890U 21059M   23013.80580303  .00026193  00000-0  11707-2 0  9991,2 48890  97.5759 148.3403 0008394  92.3841 267.8355 15.21275737 85848,2021-059M,48890,6880.128,94.657,507.769,496.218,0,2023/1/30
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/14 7:58,313216,15.21314028,0.0008358,97.5757,148.87,90.1484,270.0709,0,999,8592,0.0015562,0.00034922,0,3744624,0 SPACEBEE-104,1 48890U 21059M   23014.33200594  .00034922  00000-0  15562-2 0  9993,2 48890  97.5757 148.8700 0008358  90.1484 270.0709 15.21314028 85925,2021-059M,48890,6880.013,94.655,507.628,496.128,0,2023/1/31
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/15 7:38,506560,15.21377633,0.0008373,97.5757,149.8628,86.7315,273.4878,0,999,8607,0.0015994,0.00035965,0,3747091,0 SPACEBEE-104,1 48890U 21059M   23015.31860540  .00035965  00000-0  15994-2 0  9992,2 48890  97.5757 149.8628 0008373  86.7315 273.4878 15.21377633 86078,2021-059M,48890,6879.821,94.651,507.447,495.926,0,2023/2/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/15 21:51,815840,15.21426973,0.0008342,97.5757,150.4583,84.4403,275.7784,0,999,8616,0.0017815,0.00040148,0,3748322,0 SPACEBEE-104,1 48890U 21059M   23015.91054185  .00040148  00000-0  17815-2 0  9991,2 48890  97.5757 150.4583 0008342  84.4403 275.7784 15.21426973 86168,2021-059M,48890,6879.673,94.648,507.277,495.799,0,2023/2/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/16 2:35,214080,15.21443204,0.0008363,97.5755,150.6568,83.9863,276.2325,0,999,8619,0.0018481,0.0004168,0,3748422,0 SPACEBEE-104,1 48890U 21059M   23016.10784970  .00041680  00000-0  18481-2 0  9997,2 48890  97.5755 150.6568 0008363  83.9863 276.2325 15.21443204 86194,2021-059M,48890,6879.624,94.647,507.242,495.735,0,2023/2/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/16 15:12,136032,15.2148045,0.0008406,97.5754,151.1862,82.2978,277.9212,0,999,8627,0.0015562,0.00035093,0,3749606,0 SPACEBEE-104,1 48890U 21059M   23016.63399463  .00035093  00000-0  15562-2 0  9992,2 48890  97.5754 151.1862 0008406  82.2978 277.9212 15.21480450 86279,2021-059M,48890,6879.511,94.645,507.159,495.593,0,2023/2/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/17 2:15,862112,15.21508935,0.0008387,97.5755,151.6498,80.715,279.5034,0,999,8634,0.001458,0.00032892,0,3751186,0 SPACEBEE-104,1 48890U 21059M   23017.09436183  .00032892  00000-0  14580-2 0  9997,2 48890  97.5755 151.6498 0008387  80.7150 279.5034 15.21508935 86340,2021-059M,48890,6879.425,94.643,507.06,495.521,0,2023/2/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/17 14:53,16320,15.21537421,0.0008422,97.5753,152.1795,79.1583,281.06,0,999,8642,0.0012913,0.00029133,0,3753023,0 SPACEBEE-104,1 48890U 21059M   23017.62048630  .00029133  00000-0  12913-2 0  9994,2 48890  97.5753 152.1795 0008422  79.1583 281.0600 15.21537421 86424,2021-059M,48890,6879.34,94.641,506.998,495.411,0,2023/2/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/17 21:12,268128,15.21549649,0.0008411,97.5753,152.4443,78.3305,281.8874,0,999,8646,0.0010968,0.00024728,0,3753286,0 SPACEBEE-104,1 48890U 21059M   23017.88354477  .00024728  00000-0  10968-2 0  9994,2 48890  97.5753 152.4443 0008411  78.3305 281.8874 15.21549649 86468,2021-059M,48890,6879.303,94.64,506.954,495.382,0,2023/2/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/18 3:31,294432,15.21564456,0.0008385,97.5753,152.7092,77.4241,282.7932,0,999,8650,0.0011938,0.00026941,0,3753442,0 SPACEBEE-104,1 48890U 21059M   23018.14660063  .00026941  00000-0  11938-2 0  9992,2 48890  97.5753 152.7092 0008385  77.4241 282.7932 15.21564456 86503,2021-059M,48890,6879.258,94.639,506.891,495.355,0,2023/2/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/18 8:15,136608,15.2158287,0.000838,97.5753,152.9078,76.6477,283.5692,0,999,8653,0.0015409,0.00034851,0,3753951,0 SPACEBEE-104,1 48890U 21059M   23018.34389047  .00034851  00000-0  15409-2 0  9990,2 48890  97.5753 152.9078 0008380  76.6477 283.5692 15.21582870 86531,2021-059M,48890,6879.203,94.638,506.832,495.303,0,2023/2/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/18 20:52,15040,15.2161516,0.0008328,97.5753,153.4375,74.8102,285.4054,0,999,8661,0.0014199,0.00032127,0,3754254,0 SPACEBEE-104,1 48890U 21059M   23018.86998860  .00032127  00000-0  14199-2 0  9995,2 48890  97.5753 153.4375 0008328  74.8102 285.4054 15.21615160 86615,2021-059M,48890,6879.105,94.636,506.699,495.241,0,2023/2/10
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/18 22:27,806912,15.2161858,0.000832,97.5753,153.5038,74.5735,285.6419,0,999,8662,0.0013926,0.00031508,0,3754382,0 SPACEBEE-104,1 48890U 21059M   23018.93575008  .00031508  00000-0  13926-2 0  9997,2 48890  97.5753 153.5038 0008320  74.5735 285.6419 15.21618580 86620,2021-059M,48890,6879.095,94.636,506.683,495.237,0,2023/2/11
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/19 7:55,247968,15.21640752,0.00083,97.5755,153.9013,72.819,287.3953,0,999,8668,0.0012766,0.00028886,0,3754973,0 SPACEBEE-104,1 48890U 21059M   23019.33031537  .00028886  00000-0  12766-2 0  9992,2 48890  97.5755 153.9013 0008300  72.8190 287.3953 15.21640752 86687,2021-059M,48890,6879.028,94.635,506.603,495.184,0,2023/2/12
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/20 7:36,863584,15.2170418,0.0008279,97.5757,154.8941,69.3113,290.9009,0,999,8683,0.0013399,0.00030384,0,3755717,0 SPACEBEE-104,1 48890U 21059M   23020.31669981  .00030384  00000-0  13399-2 0  9991,2 48890  97.5757 154.8941 0008279  69.3113 290.9009 15.21704180 86835,2021-059M,48890,6878.837,94.631,506.397,495.007,0,2023/2/13
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/20 7:36,863584,15.2170418,0.0008279,97.5757,154.8941,69.3113,290.9009,0,999,8683,0.0013399,0.00030384,0,3755973,0 SPACEBEE-104,1 48890U 21059M   23020.31669981  .00030384  00000-0  13399-2 0  9991,2 48890  97.5757 154.8941 0008279  69.3113 290.9009 15.21704180 86835,2021-059M,48890,6878.837,94.631,506.397,495.007,0,2023/2/14
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/21 8:51,294080,15.21773552,0.0008378,97.576,155.9534,66.1393,294.072,0,999,8699,0.001517,0.000345,0,3756915,0 SPACEBEE-104,1 48890U 21059M   23021.36879970  .00034500  00000-0  15170-2 0  9991,2 48890  97.5760 155.9534 0008378  66.1393 294.0720 15.21773552 86995,2021-059M,48890,6878.628,94.626,506.256,494.73,0,2023/2/15
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/22 21:08,897952,15.2186796,0.0008315,97.5764,157.4765,60.4685,299.7379,0,999,8722,0.0012652,0.00028819,0,3758391,0 SPACEBEE-104,1 48890U 21059M   23022.88110993  .00028819  00000-0  12652-2 0  9990,2 48890  97.5764 157.4765 0008315  60.4685 299.7379 15.21867960 87220,2021-059M,48890,6878.343,94.621,505.928,494.489,0,2023/2/16
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/23 22:23,581664,15.21931322,0.0008238,97.5763,158.5359,56.501,303.7012,0,999,8738,0.0012802,0.00029216,0,3759410,0 SPACEBEE-104,1 48890U 21059M   23023.93309701  .00029216  00000-0  12802-2 0  9993,2 48890  97.5763 158.5359 0008238  56.5010 303.7012 15.21931322 87383,2021-059M,48890,6878.153,94.617,505.684,494.351,0,2023/2/17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/25 2:47,366528,15.21997647,0.0008257,97.5762,159.7281,52.688,307.5107,0,999,8756,0.0012752,0.00029159,0,3760407,0 SPACEBEE-104,1 48890U 21059M   23025.11653202  .00029159  00000-0  12752-2 0  9993,2 48890  97.5762 159.7281 0008257  52.6880 307.5107 15.21997647 87561,2021-059M,48890,6877.953,94.612,505.497,494.139,0,2023/2/18
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/25 7:31,376352,15.22007196,0.0008277,97.5767,159.9273,51.883,308.3151,0,999,8759,0.0011112,0.00025394,0,3761297,0 SPACEBEE-104,1 48890U 21059M   23025.31376593  .00025394  00000-0  11112-2 0  9996,2 48890  97.5767 159.9273 0008277  51.8830 308.3151 15.22007196 87590,2021-059M,48890,6877.924,94.612,505.482,494.096,0,2023/2/19
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/26 8:46,901312,15.22065606,0.0008347,97.5765,160.987,48.914,311.2816,0,999,8775,0.0011638,0.0002665,0,3761854,0 SPACEBEE-104,1 48890U 21059M   23026.36565858  .00026650  00000-0  11638-2 0  9995,2 48890  97.5765 160.9870 0008347  48.9140 311.2816 15.22065606 87751,2021-059M,48890,6877.748,94.608,505.354,493.872,0,2023/2/20
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/26 8:46,901312,15.22065606,0.0008347,97.5765,160.987,48.914,311.2816,0,999,8775,0.0011638,0.0002665,0,3761951,0 SPACEBEE-104,1 48890U 21059M   23026.36565858  .00026650  00000-0  11638-2 0  9995,2 48890  97.5765 160.9870 0008347  48.9140 311.2816 15.22065606 87751,2021-059M,48890,6877.748,94.608,505.354,493.872,0,2023/2/21
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48890,SPACEBEE-104,PAYLOAD,U,21059M,2023/1/27 14:45,829248,15.2212646,0.000826,97.5763,162.2451,44.6958,315.4943,0,999,8794,0.0010213,0.00023409,0,3762956,0 SPACEBEE-104,1 48890U 21059M   23027.61473182  .00023409  00000-0  10213-2 0  9999,2 48890  97.5763 162.2451 0008260  44.6958 315.4943 15.22126460 87947,2021-059M,48890,6877.565,94.604,505.111,493.749,0,2023/2/22
