COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-06 21:03:09","688608","15.11873248","0.0008228","97.5145","316.5653","208.3924","151.6859","0","999","167","0.000093506","0.00001536","0","3072228","0 SPACEBEE-101","1 48884U 21059F   21187.87719547  .00001536  00000-0  93506-4 0  9998","2 48884  97.5145 316.5653 0008228 208.3924 151.6859 15.11873248  1671","2021-059F","48884","6908.624","95.246","536.174","524.805","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-06 21:03:09","688608","15.11873248","0.0008228","97.5145","316.5653","208.3924","151.6859","0","999","167","0.000093506","0.00001536","0","3072401","0 SPACEBEE-101","1 48884U 21059F   21187.87719547  .00001536  00000-0  93506-4 0  9998","2 48884  97.5145 316.5653 0008228 208.3924 151.6859 15.11873248  1671","2021-059F","48884","6908.624","95.246","536.174","524.805","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-08 04:49:17","289120","15.11878709","0.0008306","97.5145","317.8655","201.7269","158.3657","0","999","187","0.000098188","0.00001616","0","3072406","0 SPACEBEE-101","1 48884U 21059F   21189.20089455  .00001616  00000-0  98188-4 0  9995","2 48884  97.5145 317.8655 0008306 201.7269 158.3657 15.11878709  1872","2021-059F","48884","6908.608","95.246","536.211","524.735","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-08 14:21:07","462656","15.11878631","0.0008384","97.5148","318.2579","202.0029","158.0842","0","999","193","0.00008806","0.00001443","0","3073134","0 SPACEBEE-101","1 48884U 21059F   21189.59800304  .00001443  00000-0  88060-4 0  9997","2 48884  97.5148 318.2579 0008384 202.0029 158.0842 15.11878631  1933","2021-059F","48884","6908.608","95.246","536.265","524.681","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-09 14:10:42","921120","15.11881159","0.0008474","97.515","319.2344","198.2194","161.8734","0","999","208","0.000082325","0.00001345","0","3073441","0 SPACEBEE-101","1 48884U 21059F   21190.59077455  .00001345  00000-0  82325-4 0  9991","2 48884  97.5150 319.2344 0008474 198.2194 161.8734 15.11881159  2084","2021-059F","48884","6908.600","95.246","536.320","524.611","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-09 14:10:42","921120","15.11881159","0.0008474","97.515","319.2344","198.2194","161.8734","0","999","208","0.000082325","0.00001345","0","3073585","0 SPACEBEE-101","1 48884U 21059F   21190.59077455  .00001345  00000-0  82325-4 0  9991","2 48884  97.5150 319.2344 0008474 198.2194 161.8734 15.11881159  2084","2021-059F","48884","6908.600","95.246","536.320","524.611","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-10 18:46:13","275840","15.11884575","0.000859","97.5152","320.4062","193.778","166.3217","0","999","226","0.000082803","0.00001353","0","3074385","0 SPACEBEE-101","1 48884U 21059F   21191.78209810  .00001353  00000-0  82803-4 0  9995","2 48884  97.5152 320.4062 0008590 193.7780 166.3217 15.11884575  2268","2021-059F","48884","6908.590","95.245","536.389","524.520","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-10 18:46:13","275840","15.11884575","0.000859","97.5152","320.4062","193.778","166.3217","0","999","226","0.000082803","0.00001353","0","3074552","0 SPACEBEE-101","1 48884U 21059F   21191.78209810  .00001353  00000-0  82803-4 0  9995","2 48884  97.5152 320.4062 0008590 193.7780 166.3217 15.11884575  2268","2021-059F","48884","6908.590","95.245","536.389","524.520","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-11 13:49:53","421600","15.11886476","0.0008666","97.5153","321.1873","190.9827","169.1215","0","999","238","0.000081101","0.00001324","0","3074977","0 SPACEBEE-101","1 48884U 21059F   21192.57631275  .00001324  00000-0  81101-4 0  9995","2 48884  97.5153 321.1873 0008666 190.9827 169.1215 15.11886476  2386","2021-059F","48884","6908.584","95.245","536.436","524.462","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48884","SPACEBEE-101","PAYLOAD","U","21059F","2021-07-11 20:11:06","747648","15.11887453","0.0008694","97.5153","321.4478","190.0328","170.073","0","999","242","0.000083268","0.00001362","0","3075158","0 SPACEBEE-101","1 48884U 21059F   21192.84105032  .00001362  00000-0  83268-4 0  9990","2 48884  97.5153 321.4478 0008694 190.0328 170.0730 15.11887453  2422","2021-059F","48884","6908.581","95.245","536.453","524.440","0"
