COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-06 21:03:11","813184","15.11863354","0.0008685","97.5144","316.5642","206.023","154.0565","0","999","167","0.000077318","0.00001259","0","3072228","0 SPACEBEE-100","1 48883U 21059E   21187.87722006  .00001259  00000-0  77318-4 0  9996","2 48883  97.5144 316.5642 0008685 206.0230 154.0565 15.11863354  1677","2021-059E","48883","6908.655","95.247","536.520","524.519","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-06 21:03:11","813184","15.11863354","0.0008685","97.5144","316.5642","206.023","154.0565","0","999","167","0.000077318","0.00001259","0","3072401","0 SPACEBEE-100","1 48883U 21059E   21187.87722006  .00001259  00000-0  77318-4 0  9996","2 48883  97.5144 316.5642 0008685 206.0230 154.0565 15.11863354  1677","2021-059E","48883","6908.655","95.247","536.520","524.519","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-08 03:14:01","783968","15.11868274","0.0008673","97.5142","317.8006","199.9423","160.1525","0","999","186","0.000086145","0.0000141","0","3072403","0 SPACEBEE-100","1 48883U 21059E   21189.13474287  .00001410  00000-0  86145-4 0  9999","2 48883  97.5142 317.8006 0008673 199.9423 160.1525 15.11868274  1865","2021-059E","48883","6908.640","95.246","536.496","524.513","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-08 14:21:10","592064","15.11868366","0.0008858","97.5147","318.2567","199.6952","160.3938","0","999","193","0.000082665","0.0000135","0","3073134","0 SPACEBEE-100","1 48883U 21059E   21189.59803926  .00001350  00000-0  82665-4 0  9991","2 48883  97.5147 318.2567 0008858 199.6952 160.3938 15.11868366  1936","2021-059E","48883","6908.639","95.246","536.624","524.385","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-09 14:10:46","649280","15.11870656","0.0008952","97.5149","319.2332","195.9568","164.1381","0","999","208","0.00007578","0.00001233","0","3073441","0 SPACEBEE-100","1 48883U 21059E   21190.59081770  .00001233  00000-0  75780-4 0  9998","2 48883  97.5149 319.2332 0008952 195.9568 164.1381 15.11870656  2082","2021-059E","48883","6908.632","95.246","536.682","524.313","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-09 14:10:46","649280","15.11870656","0.0008952","97.5149","319.2332","195.9568","164.1381","0","999","208","0.00007578","0.00001233","0","3073734","0 SPACEBEE-100","1 48883U 21059E   21190.59081770  .00001233  00000-0  75780-4 0  9998","2 48883  97.5149 319.2332 0008952 195.9568 164.1381 15.11870656  2082","2021-059E","48883","6908.632","95.246","536.682","524.313","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-10 18:46:17","783328","15.11872963","0.0009074","97.5151","320.405","191.5418","168.5605","0","999","226","0.000063761","0.00001027","0","3074488","0 SPACEBEE-100","1 48883U 21059E   21191.78215027  .00001027  00000-0  63761-4 0  9991","2 48883  97.5151 320.4050 0009074 191.5418 168.5605 15.11872963  2268","2021-059E","48883","6908.625","95.246","536.759","524.221","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-10 18:46:17","783328","15.11872963","0.0009074","97.5151","320.405","191.5418","168.5605","0","999","226","0.000063761","0.00001027","0","3074552","0 SPACEBEE-100","1 48883U 21059E   21191.78215027  .00001027  00000-0  63761-4 0  9991","2 48883  97.5151 320.4050 0009074 191.5418 168.5605 15.11872963  2268","2021-059E","48883","6908.625","95.246","536.759","524.221","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-11 13:49:58","467360","15.11874232","0.0009147","97.5152","321.1861","188.7723","171.3349","0","999","238","0.000057915","0.00000927","0","3074977","0 SPACEBEE-100","1 48883U 21059E   21192.57637115  .00000927  00000-0  57915-4 0  9997","2 48883  97.5152 321.1861 0009147 188.7723 171.3349 15.11874232  2386","2021-059E","48883","6908.621","95.246","536.806","524.167","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-11 20:11:12","1632","15.11875099","0.0009173","97.5152","321.4465","187.8387","172.2701","0","999","242","0.000066418","0.00001073","0","3075158","0 SPACEBEE-100","1 48883U 21059E   21192.84111113  .00001073  00000-0  66418-4 0  9993","2 48883  97.5152 321.4465 0009173 187.8387 172.2701 15.11875099  2423","2021-059E","48883","6908.619","95.246","536.821","524.147","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-12 04:07:43","921632","15.11875772","0.0009208","97.5152","321.772","186.7225","173.3883","0","999","247","0.000066625","0.00001076","0","3075335","0 SPACEBEE-100","1 48883U 21059E   21193.17203613  .00001076  00000-0  66625-4 0  9990","2 48883  97.5152 321.7720 0009208 186.7225 173.3883 15.11875772  2474","2021-059E","48883","6908.617","95.246","536.843","524.120","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-12 13:39:34","180704","15.11876653","0.0009253","97.5153","322.1626","185.4206","174.6926","0","999","253","0.000066157","0.00001068","0","3075625","0 SPACEBEE-100","1 48883U 21059E   21193.56914561  .00001068  00000-0  66157-4 0  9995","2 48883  97.5153 322.1626 0009253 185.4206 174.6926 15.11876653  2538","2021-059E","48883","6908.614","95.246","536.872","524.087","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-12 21:36:06","27264","15.11877652","0.000928","97.5153","322.4882","184.2548","175.8605","0","999","258","0.000067988","0.000011","0","3075815","0 SPACEBEE-100","1 48883U 21059E   21193.90006976  .00001100  00000-0  67988-4 0  9995","2 48883  97.5153 322.4882 0009280 184.2548 175.8605 15.11877652  2583","2021-059E","48883","6908.611","95.246","536.887","524.065","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-13 10:18:32","956704","15.1187921","0.0009325","97.5154","323.0089","182.5357","177.5828","0","999","266","0.000071389","0.00001158","0","3076183","0 SPACEBEE-100","1 48883U 21059E   21194.42954811  .00001158  00000-0  71389-4 0  9996","2 48883  97.5154 323.0089 0009325 182.5357 177.5828 15.11879210  2666","2021-059E","48883","6908.606","95.246","536.914","524.029","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-13 13:29:09","691008","15.11879562","0.0009341","97.5154","323.1391","182.0963","178.023","0","999","268","0.000072373","0.00001175","0","3076237","0 SPACEBEE-100","1 48883U 21059E   21194.56191772  .00001175  00000-0  72373-4 0  9993","2 48883  97.5154 323.1391 0009341 182.0963 178.0230 15.11879562  2684","2021-059E","48883","6908.605","95.246","536.924","524.017","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-13 18:15:04","776480","15.11880154","0.0009362","97.5154","323.3344","181.417","178.7036","0","999","271","0.000073483","0.00001194","0","3076456","0 SPACEBEE-100","1 48883U 21059E   21194.76047195  .00001194  00000-0  73483-4 0  9998","2 48883  97.5154 323.3344 0009362 181.4170 178.7036 15.11880154  2714","2021-059E","48883","6908.603","95.246","536.936","524.001","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-14 10:08:08","378880","15.11881725","0.0009421","97.5154","323.9855","179.2806","180.844","0","999","281","0.000075412","0.00001227","0","3076892","0 SPACEBEE-100","1 48883U 21059E   21195.42231920  .00001227  00000-0  75412-4 0  9994","2 48883  97.5154 323.9855 0009421 179.2806 180.8440 15.11881725  2813","2021-059E","48883","6908.599","95.246","536.972","523.955","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-14 18:04:40","145088","15.11882604","0.000946","97.5155","324.311","178.1656","181.9611","0","999","286","0.000076883","0.00001252","0","3077133","0 SPACEBEE-100","1 48883U 21059E   21195.75324242  .00001252  00000-0  76883-4 0  9991","2 48883  97.5155 324.3110 0009460 178.1656 181.9611 15.11882604  2861","2021-059E","48883","6908.596","95.245","536.996","523.925","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-14 21:15:16","812864","15.11883524","0.0009469","97.5155","324.4412","177.7289","182.3986","0","999","288","0.000081565","0.00001332","0","3077061","0 SPACEBEE-100","1 48883U 21059E   21195.88561126  .00001332  00000-0  81565-4 0  9991","2 48883  97.5155 324.4412 0009469 177.7289 182.3986 15.11883524  2887","2021-059E","48883","6908.593","95.245","537.000","523.916","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-15 06:47:06","875808","15.11885129","0.0009497","97.5155","324.8319","176.4437","183.6863","0","999","294","0.000087714","0.00001438","0","3077307","0 SPACEBEE-100","1 48883U 21059E   21196.28271847  .00001438  00000-0  87714-4 0  9993","2 48883  97.5155 324.8319 0009497 176.4437 183.6863 15.11885129  2947","2021-059E","48883","6908.588","95.245","537.014","523.892","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-16 08:12:00","299232","15.1188776","0.0009595","97.5156","325.8736","172.8934","187.2434","0","999","310","0.000079624","0.00001299","0","3077759","0 SPACEBEE-100","1 48883U 21059E   21197.34167013  .00001299  00000-0  79624-4 0  9996","2 48883  97.5156 325.8736 0009595 172.8934 187.2434 15.11887760  3109","2021-059E","48883","6908.580","95.245","537.074","523.816","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-16 08:12:00","299232","15.1188776","0.0009595","97.5156","325.8736","172.8934","187.2434","0","999","310","0.000079624","0.00001299","0","3077908","0 SPACEBEE-100","1 48883U 21059E   21197.34167013  .00001299  00000-0  79624-4 0  9996","2 48883  97.5156 325.8736 0009595 172.8934 187.2434 15.11887760  3109","2021-059E","48883","6908.580","95.245","537.074","523.816","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-17 08:01:35","245344","15.11890485","0.0009691","97.5157","326.8502","169.5388","190.6046","0","999","325","0.00007705","0.00001255","0","3078566","0 SPACEBEE-100","1 48883U 21059E   21198.33443571  .00001255  00000-0  77050-4 0  9995","2 48883  97.5157 326.8502 0009691 169.5388 190.6046 15.11890485  3256","2021-059E","48883","6908.572","95.245","537.132","523.742","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-17 19:08:43","504800","15.11891706","0.0009733","97.5158","327.3059","167.9491","192.1974","0","999","332","0.000076267","0.00001242","0","3078723","0 SPACEBEE-100","1 48883U 21059E   21198.79772575  .00001242  00000-0  76267-4 0  9999","2 48883  97.5158 327.3059 0009733 167.9491 192.1974 15.11891706  3326","2021-059E","48883","6908.568","95.245","537.157","523.709","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-17 22:19:20","153568","15.11892063","0.0009745","97.5158","327.4362","167.5285","192.6189","0","999","334","0.000076728","0.0000125","0","3078808","0 SPACEBEE-100","1 48883U 21059E   21198.93009437  .00001250  00000-0  76728-4 0  9996","2 48883  97.5158 327.4362 0009745 167.5285 192.6189 15.11892063  3346","2021-059E","48883","6908.567","95.245","537.165","523.700","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-18 07:51:10","93824","15.11892711","0.0009781","97.5159","327.8268","166.1256","194.0245","0","999","340","0.000073529","0.00001195","0","3079181","0 SPACEBEE-100","1 48883U 21059E   21199.32720016  .00001195  00000-0  73529-4 0  9997","2 48883  97.5159 327.8268 0009781 166.1256 194.0245 15.11892711  3405","2021-059E","48883","6908.565","95.245","537.187","523.673","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-18 22:08:54","932064","15.1189413","0.000985","97.5159","328.4128","164.1673","195.9867","0","999","349","0.00007344","0.00001194","0","3079483","0 SPACEBEE-100","1 48883U 21059E   21199.92285801  .00001194  00000-0  73440-4 0  9992","2 48883  97.5159 328.4128 0009850 164.1673 195.9867 15.11894130  3491","2021-059E","48883","6908.561","95.245","537.231","523.621","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-18 22:08:54","932064","15.1189413","0.000985","97.5159","328.4128","164.1673","195.9867","0","999","349","0.00007344","0.00001194","0","3079644","0 SPACEBEE-100","1 48883U 21059E   21199.92285801  .00001194  00000-0  73440-4 0  9992","2 48883  97.5159 328.4128 0009850 164.1673 195.9867 15.11894130  3491","2021-059E","48883","6908.561","95.245","537.231","523.621","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-19 20:23:11","287680","15.11895992","0.0009934","97.516","329.3243","161.1328","199.0272","0","999","363","0.000071779","0.00001165","0","3080144","0 SPACEBEE-100","1 48883U 21059E   21200.84943620  .00001165  00000-0  71779-4 0  9997","2 48883  97.5160 329.3243 0009934 161.1328 199.0272 15.11895992  3636","2021-059E","48883","6908.555","95.245","537.283","523.557","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-20 07:30:19","383840","15.11897802","0.0009971","97.516","329.78","159.701","200.4618","0","999","370","0.000079539","0.00001298","0","3080311","0 SPACEBEE-100","1 48883U 21059E   21201.31272435  .00001298  00000-0  79539-4 0  9998","2 48883  97.5160 329.7800 0009971 159.7010 200.4618 15.11897802  3702","2021-059E","48883","6908.550","95.245","537.303","523.526","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-20 07:30:19","383840","15.11897802","0.0009971","97.516","329.78","159.701","200.4618","0","999","370","0.000079539","0.00001298","0","3080394","0 SPACEBEE-100","1 48883U 21059E   21201.31272435  .00001298  00000-0  79539-4 0  9998","2 48883  97.5160 329.7800 0009971 159.7010 200.4618 15.11897802  3702","2021-059E","48883","6908.550","95.245","537.303","523.526","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-20 20:12:45","797472","15.1189859","0.0010024","97.5161","330.3009","157.9966","202.1696","0","999","378","0.000076203","0.00001241","0","3080460","0 SPACEBEE-100","1 48883U 21059E   21201.84219673  .00001241  00000-0  76203-4 0  9994","2 48883  97.5161 330.3009 0010024 157.9966 202.1696 15.11898590  3781","2021-059E","48883","6908.547","95.244","537.337","523.487","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-21 07:19:53","833152","15.11900281","0.0010064","97.5161","330.7567","156.5289","203.6403","0","999","385","0.000082603","0.00001351","0","3081142","0 SPACEBEE-100","1 48883U 21059E   21202.30548418  .00001351  00000-0  82603-4 0  9991","2 48883  97.5161 330.7567 0010064 156.5289 203.6403 15.11900281  3852","2021-059E","48883","6908.542","95.244","537.360","523.454","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-21 15:16:25","290912","15.11900764","0.0010079","97.5161","331.0822","155.4497","204.7215","0","999","390","0.000079873","0.00001304","0","3081296","0 SPACEBEE-100","1 48883U 21059E   21202.63640383  .00001304  00000-0  79873-4 0  9994","2 48883  97.5161 331.0822 0010079 155.4497 204.7215 15.11900764  3900","2021-059E","48883","6908.541","95.244","537.369","523.443","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48883","SPACEBEE-100","PAYLOAD","U","21059E","2021-07-21 20:02:20","145696","15.11901385","0.0010108","97.5161","331.2775","154.8769","205.2955","0","999","393","0.000081288","0.00001329","0","3081362","0 SPACEBEE-100","1 48883U 21059E   21202.83495539  .00001329  00000-0  81288-4 0  9997","2 48883  97.5161 331.2775 0010108 154.8769 205.2955 15.11901385  3937","2021-059E","48883","6908.539","95.244","537.387","523.421","0"
