COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-06 22:37:13","581120","15.12086433","0.0009195","97.5157","316.6334","207.4926","152.5819","0","999","168","0.000077948","0.00001278","0","3072191","0 SPACEBEE-109","1 48897U 21059U   21187.94251830  .00001278  00000-0  77948-4 0  9991","2 48897  97.5157 316.6334 0009195 207.4926 152.5819 15.12086433  1681","2021-059U","48897","6907.975","95.233","536.192","523.488","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-06 22:37:13","581120","15.12086433","0.0009195","97.5157","316.6334","207.4926","152.5819","0","999","168","0.000077948","0.00001278","0","3072229","0 SPACEBEE-109","1 48897U 21059U   21187.94251830  .00001278  00000-0  77948-4 0  9991","2 48897  97.5157 316.6334 0009195 207.4926 152.5819 15.12086433  1681","2021-059U","48897","6907.975","95.233","536.192","523.488","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-08 01:37:12","345600","15.12089985","0.0009278","97.5159","317.7405","203.2718","156.8093","0","999","185","0.00011789","0.00001966","0","3072556","0 SPACEBEE-109","1 48897U 21059U   21189.06750400  .00001966  00000-0  11789-3 0  9997","2 48897  97.5159 317.7405 0009278 203.2718 156.8093 15.12089985  1854","2021-059U","48897","6907.964","95.232","536.238","523.420","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-08 01:37:12","345600","15.12089985","0.0009278","97.5159","317.7405","203.2718","156.8093","0","999","185","0.00011789","0.00001966","0","3072897","0 SPACEBEE-109","1 48897U 21059U   21189.06750400  .00001966  00000-0  11789-3 0  9997","2 48897  97.5159 317.7405 0009278 203.2718 156.8093 15.12089985  1854","2021-059U","48897","6907.964","95.232","536.238","523.420","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-09 14:08:56","247360","15.12093795","0.0009436","97.5163","319.238","197.5219","162.5687","0","999","208","0.000077838","0.00001276","0","3073633","0 SPACEBEE-109","1 48897U 21059U   21190.58953990  .00001276  00000-0  77838-4 0  9997","2 48897  97.5163 319.2380 0009436 197.5219 162.5687 15.12093795  2088","2021-059U","48897","6907.953","95.232","536.336","523.299","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-09 14:08:56","247360","15.12093795","0.0009436","97.5163","319.238","197.5219","162.5687","0","999","208","0.000077838","0.00001276","0","3073899","0 SPACEBEE-109","1 48897U 21059U   21190.58953990  .00001276  00000-0  77838-4 0  9997","2 48897  97.5163 319.2380 0009436 197.5219 162.5687 15.12093795  2088","2021-059U","48897","6907.953","95.232","536.336","523.299","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-10 18:44:12","174144","15.12096938","0.000954","97.5165","320.4105","193.2817","166.8164","0","999","226","0.000073758","0.00001206","0","3074414","0 SPACEBEE-109","1 48897U 21059U   21191.78069646  .00001206  00000-0  73758-4 0  9996","2 48897  97.5165 320.4105 0009540 193.2817 166.8164 15.12096938  2261","2021-059U","48897","6907.943","95.232","536.398","523.218","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-10 18:44:12","174144","15.12096938","0.000954","97.5165","320.4105","193.2817","166.8164","0","999","226","0.000073758","0.00001206","0","3074552","0 SPACEBEE-109","1 48897U 21059U   21191.78069646  .00001206  00000-0  73758-4 0  9996","2 48897  97.5165 320.4105 0009540 193.2817 166.8164 15.12096938  2261","2021-059U","48897","6907.943","95.232","536.398","523.218","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-11 13:47:42","685440","15.12098773","0.000962","97.5165","321.1919","190.48","169.6231","0","999","238","0.000073473","0.00001201","0","3074977","0 SPACEBEE-109","1 48897U 21059U   21192.57479960  .00001201  00000-0  73473-4 0  9997","2 48897  97.5165 321.1919 0009620 190.4800 169.6231 15.12098773  2380","2021-059U","48897","6907.938","95.232","536.448","523.157","0"
"GENERATED VIA SPACETRACK.ORG API","18 SPCS","48897","SPACEBEE-109","PAYLOAD","U","21059U","2021-07-11 20:08:52","809504","15.12099689","0.000964","97.5166","321.4525","189.5543","170.5506","0","999","242","0.000076469","0.00001253","0","3075158","0 SPACEBEE-109","1 48897U 21059U   21192.83950011  .00001253  00000-0  76469-4 0  9992","2 48897  97.5166 321.4525 0009640 189.5543 170.5506 15.12099689  2420","2021-059U","48897","6907.935","95.232","536.459","523.140","0"
