COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/7 3:17,282944,15.20367719,0.0008303,97.576,141.5624,113.7978,246.4128,0,999,8482,0.00086227,0.0001875,0,3735161,0 SPACEBEE-102,1 48886U 21059H   23007.13737596  .00018750  00000-0  86227-3 0  9993,2 48886  97.5760 141.5624 0008303 113.7978 246.4128 15.20367719 84823,2021-059H,48886,6882.868,94.714,510.447,499.018,0,2023/1/15
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/7 14:21,207040,15.2038717,0.0008271,97.576,142.025,112.5429,247.6682,0,999,8489,0.00094722,0.00020621,0,3735341,0 SPACEBEE-102,1 48886U 21059H   23007.59808110  .00020621  00000-0  94722-3 0  9993,2 48886  97.5760 142.0250 0008271 112.5429 247.6682 15.20387170 84894,2021-059H,48886,6882.809,94.713,510.367,498.981,0,2023/1/16
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/7 14:21,207040,15.2038717,0.0008271,97.576,142.025,112.5429,247.6682,0,999,8489,0.00094722,0.00020621,0,3735488,0 SPACEBEE-102,1 48886U 21059H   23007.59808110  .00020621  00000-0  94722-3 0  9993,2 48886  97.5760 142.0250 0008271 112.5429 247.6682 15.20387170 84894,2021-059H,48886,6882.809,94.713,510.367,498.981,0,2023/1/17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/8 7:43,910400,15.2041392,0.0008264,97.5763,142.7528,110.0113,250.2012,0,999,8500,0.00087936,0.0001915,0,3736235,0 SPACEBEE-102,1 48886U 21059H   23008.32203600  .00019150  00000-0  87936-3 0  9992,2 48886  97.5763 142.7528 0008264 110.0113 250.2012 15.20413920 85001,2021-059H,48886,6882.728,94.711,510.281,498.905,0,2023/1/18
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/9 7:25,974336,15.20455235,0.0008326,97.5765,143.7445,106.7938,253.421,0,999,8515,0.00091847,0.00020031,0,3737183,0 SPACEBEE-102,1 48886U 21059H   23009.30922424  .00020031  00000-0  91847-3 0  9999,2 48886  97.5765 143.7445 0008326 106.7938 253.4210 15.20455235 85154,2021-059H,48886,6882.603,94.708,510.199,498.738,0,2023/1/19
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/9 7:25,974336,15.20455235,0.0008326,97.5765,143.7445,106.7938,253.421,0,999,8515,0.00091847,0.00020031,0,3737263,0 SPACEBEE-102,1 48886U 21059H   23009.30922424  .00020031  00000-0  91847-3 0  9999,2 48886  97.5765 143.7445 0008326 106.7938 253.4210 15.20455235 85154,2021-059H,48886,6882.603,94.708,510.199,498.738,0,2023/1/20
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/10 8:41,756864,15.20497897,0.0008349,97.5766,144.8027,103.2694,256.9473,0,999,8531,0.00090022,0.00019656,0,3738863,0 SPACEBEE-102,1 48886U 21059H   23010.36219626  .00019656  00000-0  90022-3 0  9995,2 48886  97.5766 144.8027 0008349 103.2694 256.9473 15.20497897 85316,2021-059H,48886,6882.475,94.706,510.086,498.594,0,2023/1/21
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/10 15:00,537344,15.20508356,0.0008357,97.5766,145.0673,102.4447,257.7724,0,999,8535,0.0009079,0.0001983,0,3739038,0 SPACEBEE-102,1 48886U 21059H   23010.62543446  .00019830  00000-0  90790-3 0  9990,2 48886  97.5766 145.0673 0008357 102.4447 257.7724 15.20508356 85357,2021-059H,48886,6882.443,94.705,510.06,498.557,0,2023/1/22
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/11 14:42,132160,15.20555388,0.0008325,97.5762,146.0592,99.3279,260.8897,0,999,8550,0.0010621,0.00023253,0,3739955,0 SPACEBEE-102,1 48886U 21059H   23011.61255940  .00023253  00000-0  10621-2 0  9997,2 48886  97.5762 146.0592 0008325  99.3279 260.8897 15.20555388 85506,2021-059H,48886,6882.301,94.702,509.896,498.437,0,2023/1/23
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/11 19:26,339392,15.20565321,0.0008321,97.5762,146.2575,98.8003,261.4174,0,999,8553,0.0010422,0.00022821,0,3740419,0 SPACEBEE-102,1 48886U 21059H   23011.80998078  .00022821  00000-0  10422-2 0  9993,2 48886  97.5762 146.2575 0008321  98.8003 261.4174 15.20565321 85530,2021-059H,48886,6882.271,94.702,509.863,498.41,0,2023/1/24
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/12 19:07,686432,15.20613525,0.0008254,97.576,147.2496,95.4934,264.7242,0,999,8568,0.0010153,0.00022259,0,3741501,0 SPACEBEE-102,1 48886U 21059H   23012.79706813  .00022259  00000-0  10153-2 0  9992,2 48886  97.5760 147.2496 0008254  95.4934 264.7242 15.20613525 85680,2021-059H,48886,6882.126,94.699,509.671,498.31,0,2023/1/25
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/12 22:17,734272,15.20620677,0.0008255,97.576,147.382,94.9947,265.223,0,999,8570,0.0010856,0.00023816,0,3742227,0 SPACEBEE-102,1 48886U 21059H   23012.92867748  .00023816  00000-0  10856-2 0  9992,2 48886  97.5760 147.3820 0008255  94.9947 265.2230 15.20620677 85703,2021-059H,48886,6882.104,94.698,509.65,498.288,0,2023/1/26
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/13 7:45,476896,15.20644687,0.000823,97.5759,147.779,93.2862,266.9315,0,999,8576,0.0012384,0.00027209,0,3743417,0 SPACEBEE-102,1 48886U 21059H   23013.32350089  .00027209  00000-0  12384-2 0  9990,2 48886  97.5759 147.7790 0008230  93.2862 266.9315 15.20644687 85767,2021-059H,48886,6882.032,94.697,509.561,498.233,0,2023/1/27
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/13 7:45,476896,15.20644687,0.000823,97.5759,147.779,93.2862,266.9315,0,999,8576,0.0012384,0.00027209,0,3743576,0 SPACEBEE-102,1 48886U 21059H   23013.32350089  .00027209  00000-0  12384-2 0  9990,2 48886  97.5759 147.7790 0008230  93.2862 266.9315 15.20644687 85767,2021-059H,48886,6882.032,94.697,509.561,498.233,0,2023/1/28
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/14 15:20,870656,15.20724261,0.0008252,97.5758,149.1018,89.0671,271.1509,0,999,8596,0.001315,0.0002897,0,3744753,0 SPACEBEE-102,1 48886U 21059H   23014.63953554  .00028970  00000-0  13150-2 0  9999,2 48886  97.5758 149.1018 0008252  89.0671 271.1509 15.20724261 85962,2021-059H,48886,6881.792,94.692,509.336,497.978,0,2023/1/29
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/15 15:02,915872,15.20788031,0.0008293,97.5751,150.0938,85.8045,274.4137,0,999,8611,0.0013898,0.00030687,0,3747091,0 SPACEBEE-102,1 48886U 21059H   23015.62651523  .00030687  00000-0  13898-2 0  9997,2 48886  97.5751 150.0938 0008293  85.8045 274.4137 15.20788031 86117,2021-059H,48886,6881.599,94.688,509.171,497.757,0,2023/1/30
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/15 19:46,486176,15.20800814,0.0008315,97.5752,150.2924,85.2707,274.9478,0,999,8614,0.0012998,0.00028698,0,3747831,0 SPACEBEE-102,1 48886U 21059H   23015.82390609  .00028698  00000-0  12998-2 0  9993,2 48886  97.5752 150.2924 0008315  85.2707 274.9478 15.20800814 86149,2021-059H,48886,6881.561,94.687,509.148,497.704,0,2023/1/31
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/15 19:46,486176,15.20800814,0.0008315,97.5752,150.2924,85.2707,274.9478,0,999,8614,0.0012998,0.00028698,0,3748322,0 SPACEBEE-102,1 48886U 21059H   23015.82390609  .00028698  00000-0  12998-2 0  9993,2 48886  97.5752 150.2924 0008315  85.2707 274.9478 15.20800814 86149,2021-059H,48886,6881.561,94.687,509.148,497.704,0,2023/2/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/16 8:24,359968,15.20848087,0.0008267,97.5754,150.8219,83.2073,277.0103,0,999,8622,0.0017549,0.00038877,0,3749125,0 SPACEBEE-102,1 48886U 21059H   23016.35027037  .00038877  00000-0  17549-2 0  9991,2 48886  97.5754 150.8219 0008267  83.2073 277.0103 15.20848087 86226,2021-059H,48886,6881.418,94.684,508.972,497.594,0,2023/2/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/16 14:43,913248,15.20861504,0.0008265,97.5758,151.0868,82.4747,277.7427,0,999,8626,0.0014733,0.00032613,0,3749606,0 SPACEBEE-102,1 48886U 21059H   23016.61344807  .00032613  00000-0  14733-2 0  9991,2 48886  97.5758 151.0868 0008265  82.4747 277.7427 15.20861504 86269,2021-059H,48886,6881.378,94.683,508.93,497.555,0,2023/2/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/16 14:43,913248,15.20861504,0.0008265,97.5758,151.0868,82.4747,277.7427,0,999,8626,0.0014733,0.00032613,0,3751379,0 SPACEBEE-102,1 48886U 21059H   23016.61344807  .00032613  00000-0  14733-2 0  9991,2 48886  97.5758 151.0868 0008265  82.4747 277.7427 15.20861504 86269,2021-059H,48886,6881.378,94.683,508.93,497.555,0,2023/2/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/17 14:24,523744,15.20915322,0.0008124,97.5754,152.0793,78.8534,281.3614,0,999,8641,0.0012737,0.00028212,0,3753023,0 SPACEBEE-102,1 48886U 21059H   23017.60034171  .00028212  00000-0  12737-2 0  9993,2 48886  97.5754 152.0793 0008124  78.8534 281.3614 15.20915322 86414,2021-059H,48886,6881.215,94.68,508.671,497.49,0,2023/2/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/17 22:18,427552,15.20930119,0.0008124,97.5753,152.41,77.8772,282.3373,0,999,8646,0.0010877,0.00024078,0,3753190,0 SPACEBEE-102,1 48886U 21059H   23017.92929893  .00024078  00000-0  10877-2 0  9991,2 48886  97.5753 152.4100 0008124  77.8772 282.3373 15.20930119 86461,2021-059H,48886,6881.171,94.679,508.626,497.445,0,2023/2/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/18 14:05,132704,15.20974281,0.0008111,97.5754,153.0717,75.5437,284.6697,0,999,8656,0.0015205,0.00033775,0,3753951,0 SPACEBEE-102,1 48886U 21059H   23018.58720061  .00033775  00000-0  15205-2 0  9994,2 48886  97.5754 153.0717 0008111  75.5437 284.6697 15.20974281 86565,2021-059H,48886,6881.038,94.676,508.484,497.321,0,2023/2/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/18 21:59,889984,15.20994636,0.0008132,97.5755,153.4025,74.458,285.7552,0,999,8661,0.001432,0.00031816,0,3754176,0 SPACEBEE-102,1 48886U 21059H   23018.91614456  .00031816  00000-0  14320-2 0  9992,2 48886  97.5755 153.4025 0008132  74.4580 285.7552 15.20994636 86616,2021-059H,48886,6880.976,94.675,508.437,497.246,0,2023/2/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/18 21:59,889984,15.20994636,0.0008132,97.5755,153.4025,74.458,285.7552,0,999,8661,0.001432,0.00031816,0,3754254,0 SPACEBEE-102,1 48886U 21059H   23018.91614456  .00031816  00000-0  14320-2 0  9992,2 48886  97.5755 153.4025 0008132  74.4580 285.7552 15.20994636 86616,2021-059H,48886,6880.976,94.675,508.437,497.246,0,2023/2/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/19 7:27,324384,15.21015083,0.0008162,97.5755,153.7997,72.9554,287.2574,0,999,8667,0.0012299,0.00027315,0,3754973,0 SPACEBEE-102,1 48886U 21059H   23019.31087181  .00027315  00000-0  12299-2 0  9998,2 48886  97.5755 153.7997 0008162  72.9554 287.2574 15.21015083 86672,2021-059H,48886,6880.914,94.674,508.396,497.163,0,2023/2/10
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/20 8:43,880416,15.21078179,0.000821,97.5761,154.859,69.5367,290.6749,0,999,8683,0.0012526,0.00027874,0,3755836,0 SPACEBEE-102,1 48886U 21059H   23020.36344769  .00027874  00000-0  12526-2 0  9996,2 48886  97.5761 154.8590 0008210  69.5367 290.6749 15.21078179 86833,2021-059H,48886,6880.724,94.67,508.238,496.94,0,2023/2/11
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/20 8:43,880416,15.21078179,0.000821,97.5761,154.859,69.5367,290.6749,0,999,8683,0.0012526,0.00027874,0,3755973,0 SPACEBEE-102,1 48886U 21059H   23020.36344769  .00027874  00000-0  12526-2 0  9996,2 48886  97.5761 154.8590 0008210  69.5367 290.6749 15.21078179 86833,2021-059H,48886,6880.724,94.67,508.238,496.94,0,2023/2/12
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/21 14:43,373312,15.21155035,0.0008135,97.5764,156.1161,65.5355,294.6727,0,999,8702,0.0014765,0.00032966,0,3757210,0 SPACEBEE-102,1 48886U 21059H   23021.61332608  .00032966  00000-0  14765-2 0  9999,2 48886  97.5764 156.1161 0008135  65.5355 294.6727 15.21155035 87023,2021-059H,48886,6880.492,94.665,507.955,496.76,0,2023/2/13
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/22 19:08,255648,15.21224001,0.0008036,97.5766,157.3074,61.1336,299.0705,0,999,8720,0.00128,0.00028609,0,3758142,0 SPACEBEE-102,1 48886U 21059H   23022.79736407  .00028609  00000-0  12800-2 0  9991,2 48886  97.5766 157.3074 0008036  61.1336 299.0705 15.21224001 87207,2021-059H,48886,6880.284,94.661,507.678,496.62,0,2023/2/14
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/23 21:58,394880,15.21291469,0.0008031,97.5766,158.4325,57.0576,303.1431,0,999,8737,0.0013128,0.00029405,0,3759558,0 SPACEBEE-102,1 48886U 21059H   23023.91557170  .00029405  00000-0  13128-2 0  9993,2 48886  97.5766 158.4325 0008031  57.0576 303.1431 15.21291469 87376,2021-059H,48886,6880.081,94.656,507.471,496.421,0,2023/2/15
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/25 3:58,21792,15.21359211,0.0008089,97.5769,159.6903,53.1779,307.0197,0,999,8756,0.0012904,0.00028958,0,3760567,0 SPACEBEE-102,1 48886U 21059H   23025.16527803  .00028958  00000-0  12904-2 0  9995,2 48886  97.5769 159.6903 0008089  53.1779 307.0197 15.21359211 87562,2021-059H,48886,6879.877,94.652,507.307,496.177,0,2023/2/16
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/25 8:42,237376,15.21366004,0.0008112,97.5768,159.8889,52.5937,307.6036,0,999,8759,0.0010549,0.00023648,0,3761297,0 SPACEBEE-102,1 48886U 21059H   23025.36259534  .00023648  00000-0  10549-2 0  9994,2 48886  97.5768 159.8889 0008112  52.5937 307.6036 15.21366004 87591,2021-059H,48886,6879.856,94.652,507.302,496.14,0,2023/2/17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/25 19:45,3008,15.21389205,0.0008063,97.5767,160.352,51.2522,308.9433,0,999,8766,0.0011038,0.00024768,0,3761360,0 SPACEBEE-102,1 48886U 21059H   23025.82299772  .00024768  00000-0  11038-2 0  9991,2 48886  97.5767 160.3520 0008063  51.2522 308.9433 15.21389205 87661,2021-059H,48886,6879.786,94.65,507.199,496.104,0,2023/2/18
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/26 8:22,659008,15.2141504,0.0008077,97.5765,160.8817,49.3449,310.8487,0,999,8774,0.0010674,0.00023964,0,3761951,0 SPACEBEE-102,1 48886U 21059H   23026.34916272  .00023964  00000-0  10674-2 0  9992,2 48886  97.5765 160.8817 0008077  49.3449 310.8487 15.21415040 87741,2021-059H,48886,6879.709,94.649,507.13,496.017,0,2023/2/19
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/26 14:41,714848,15.21428573,0.0008024,97.5764,161.1463,48.4711,311.7212,0,999,8778,0.0011341,0.00025481,0,3761961,0 SPACEBEE-102,1 48886U 21059H   23026.61224207  .00025481  00000-0  11341-2 0  9990,2 48886  97.5764 161.1463 0008024  48.4711 311.7212 15.21428573 87780,2021-059H,48886,6879.668,94.648,507.053,496.012,0,2023/2/20
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/27 8:03,431616,15.21459894,0.0008,97.5762,161.8746,45.613,314.576,0,999,8789,0.00094085,0.00021134,0,3762956,0 SPACEBEE-102,1 48886U 21059H   23027.33569944  .00021134  00000-0  94085-3 0  9998,2 48886  97.5762 161.8746 0008000  45.6130 314.5760 15.21459894 87898,2021-059H,48886,6879.573,94.646,506.942,495.935,0,2023/2/21
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48886,SPACEBEE-102,PAYLOAD,U,21059H,2023/1/27 20:41,58944,15.2148324,0.0007924,97.5762,162.404,43.8668,316.3195,0,999,8797,0.00095922,0.00021564,0,3763218,0 SPACEBEE-102,1 48886U 21059H   23027.86184096  .00021564  00000-0  95922-3 0  9995,2 48886  97.5762 162.4040 0007924  43.8668 316.3195 15.21483240 87975,2021-059H,48886,6879.503,94.644,506.819,495.917,0,2023/2/22
