COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/1 2:26,862432,15.21723205,0.0009924,97.5781,136.4232,130.3824,229.8279,0,999,8395,0.00087409,0.00019787,0,3728281,0 SPACEBEE-111,1 48904U 21059AB  23001.10159563  .00019787  00000-0  87409-3 0  9991,2 48904  97.5781 136.4232 0009924 130.3824 229.8279 15.21723205 83952,2021-059AB,48904,6878.78,94.63,507.471,493.818,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/1 8:45,357216,15.21734956,0.0009948,97.5781,136.6884,129.2735,230.9384,0,999,8399,0.000894,0.00020248,0,3728759,0 SPACEBEE-111,1 48904U 21059AB  23001.36462219  .00020248  00000-0  89400-3 0  9991,2 48904  97.5781 136.6884 0009948 129.2735 230.9384 15.21734956 83990,2021-059AB,48904,6878.744,94.629,507.452,493.766,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/2 8:25,668384,15.21772701,0.0009955,97.5781,137.682,126.1536,234.0622,0,999,8414,0.00089557,0.00020306,0,3729448,0 SPACEBEE-111,1 48904U 21059AB  23002.35095681  .00020306  00000-0  89557-3 0  9994,2 48904  97.5781 137.6820 0009955 126.1536 234.0622 15.21772701 84142,2021-059AB,48904,6878.631,94.626,507.343,493.648,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/2 14:44,473696,15.21778511,0.0009962,97.5781,137.9467,125.6777,234.5388,0,999,8418,0.00069397,0.00015712,0,3729583,0 SPACEBEE-111,1 48904U 21059AB  23002.61397539  .00015712  00000-0  69397-3 0  9995,2 48904  97.5781 137.9467 0009962 125.6777 234.5388 15.21778511 84184,2021-059AB,48904,6878.613,94.626,507.33,493.626,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/2 22:37,333024,15.21789168,0.0009945,97.5781,138.278,124.4274,235.7903,0,999,8423,0.00070277,0.00015917,0,3730475,0 SPACEBEE-111,1 48904U 21059AB  23002.94274691  .00015917  00000-0  70277-3 0  9990,2 48904  97.5781 138.2780 0009945 124.4274 235.7903 15.21789168 84238,2021-059AB,48904,6878.581,94.625,507.287,493.605,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/2 22:37,333024,15.21789168,0.0009945,97.5781,138.278,124.4274,235.7903,0,999,8423,0.00070277,0.00015917,0,3730926,0 SPACEBEE-111,1 48904U 21059AB  23002.94274691  .00015917  00000-0  70277-3 0  9990,2 48904  97.5781 138.2780 0009945 124.4274 235.7903 15.21789168 84238,2021-059AB,48904,6878.581,94.625,507.287,493.605,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/4 14:04,154656,15.2185839,0.0009924,97.5785,139.9341,119.0667,241.1564,0,999,8448,0.0010845,0.00024681,0,3731596,0 SPACEBEE-111,1 48904U 21059AB  23004.58656429  .00024681  00000-0  10845-2 0  9997,2 48904  97.5785 139.9341 0009924 119.0667 241.1564 15.21858390 84481,2021-059AB,48904,6878.372,94.621,507.063,493.411,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/4 14:04,154656,15.2185839,0.0009924,97.5785,139.9341,119.0667,241.1564,0,999,8448,0.0010845,0.00024681,0,3731823,0 SPACEBEE-111,1 48904U 21059AB  23004.58656429  .00024681  00000-0  10845-2 0  9997,2 48904  97.5785 139.9341 0009924 119.0667 241.1564 15.21858390 84481,2021-059AB,48904,6878.372,94.621,507.063,493.411,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/5 7:26,351232,15.21888293,0.0009937,97.5789,140.6632,116.3469,243.8788,0,999,8459,0.0008258,0.00018778,0,3732939,0 SPACEBEE-111,1 48904U 21059AB  23005.30981888  .00018778  00000-0  82580-3 0  9994,2 48904  97.5789 140.6632 0009937 116.3469 243.8788 15.21888293 84595,2021-059AB,48904,6878.282,94.619,506.982,493.312,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48904,SPACEBEE-111,PAYLOAD,U,21059AB,2023/1/5 7:26,351232,15.21888293,0.0009937,97.5789,140.6632,116.3469,243.8788,0,999,8459,0.0008258,0.00018778,0,3733234,0 SPACEBEE-111,1 48904U 21059AB  23005.30981888  .00018778  00000-0  82580-3 0  9994,2 48904  97.5789 140.6632 0009937 116.3469 243.8788 15.21888293 84595,2021-059AB,48904,6878.282,94.619,506.982,493.312,0,2023/1/10
