COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/1 4:26,420896,15.29268168,0.0008739,97.368,84.7921,46.0748,314.1212,0,999,4180,0.00095961,0.00027271,0,3728441,0 SPACEBEE-133,1 52183U 22033AC  23001.18508589  .00027271  00000-0  95961-3 0  9991,2 52183  97.3680  84.7921 0008739  46.0748 314.1212 15.29268168 41806,2022-033AC,52183,6856.136,94.163,483.992,472.009,1,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/1 10:43,878208,15.29282875,0.0008692,97.3677,85.051,45.3942,314.8005,0,999,4185,0.00096392,0.00027406,0,3728759,0 SPACEBEE-133,1 52183U 22033AC  23001.44681572  .00027406  00000-0  96392-3 0  9993,2 52183  97.3677  85.0510 0008692  45.3942 314.8005 15.29282875 41859,2022-033AC,52183,6856.092,94.162,483.916,471.997,1,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/1 17:00,182592,15.29295261,0.0008675,97.3678,85.3102,44.7443,315.4496,0,999,4189,0.00085969,0.00024434,0,3728952,0 SPACEBEE-133,1 52183U 22033AC  23001.70854378  .00024434  00000-0  85969-3 0  9994,2 52183  97.3678  85.3102 0008675  44.7443 315.4496 15.29295261 41898,2022-033AC,52183,6856.055,94.161,483.867,471.972,1,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/2 11:50,805792,15.29338849,0.0008657,97.368,86.0882,42.0623,318.128,0,999,4200,0.00095686,0.00027251,0,3729552,0 SPACEBEE-133,1 52183U 22033AC  23002.49371303  .00027251  00000-0  95686-3 0  9990,2 52183  97.3680  86.0882 0008657  42.0623 318.1280 15.29338849 42000,2022-033AC,52183,6855.925,94.158,483.725,471.854,1,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/2 11:50,805792,15.29338849,0.0008657,97.368,86.0882,42.0623,318.128,0,999,4201,0.00095686,0.00027251,0,3729583,0 SPACEBEE-133,1 52183U 22033AC  23002.49371303  .00027251  00000-0  95686-3 0  9990,2 52183  97.3680  86.0882 0008657  42.0623 318.1280 15.29338849 42011,2022-033AC,52183,6855.925,94.158,483.725,471.854,1,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/3 11:24,747456,15.2938335,0.0008602,97.368,87.0606,38.9599,321.226,0,999,4215,0.00086002,0.0002451,0,3730909,0 SPACEBEE-133,1 52183U 22033AC  23003.47514754  .00024510  00000-0  86002-3 0  9995,2 52183  97.3680  87.0606 0008602  38.9599 321.2260 15.29383350 42157,2022-033AC,52183,6855.792,94.156,483.554,471.759,1,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/3 11:24,747456,15.2938335,0.0008602,97.368,87.0606,38.9599,321.226,0,999,4216,0.00086002,0.0002451,0,3730926,0 SPACEBEE-133,1 52183U 22033AC  23003.47514754  .00024510  00000-0  86002-3 0  9995,2 52183  97.3680  87.0606 0008602  38.9599 321.2260 15.29383350 42168,2022-033AC,52183,6855.792,94.156,483.554,471.759,1,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/4 4:40,844736,15.294201,0.0008579,97.3679,87.7739,36.2896,323.8924,0,999,4227,0.0010246,0.00029265,0,3731823,0 SPACEBEE-133,1 52183U 22033AC  23004.19484774  .00029265  00000-0  10246-2 0  9991,2 52183  97.3679  87.7739 0008579  36.2896 323.8924 15.29420100 42276,2022-033AC,52183,6855.682,94.153,483.428,471.665,1,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/5 4:13,686208,15.29482459,0.0008524,97.3679,88.7464,32.8969,327.28,0,999,4241,0.001052,0.00030111,0,3732630,0 SPACEBEE-133,1 52183U 22033AC  23005.17622322  .00030111  00000-0  10520-2 0  9990,2 52183  97.3679  88.7464 0008524  32.8969 327.2800 15.29482459 42417,2022-033AC,52183,6855.495,94.149,483.204,471.517,1,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,52183,SPACEBEE-133,PAYLOAD,U,22033AC,2023/1/5 12:04,507744,15.29499507,0.0008477,97.3679,89.0702,32.0884,328.0871,0,999,4247,0.00087195,0.0002494,0,3732939,0 SPACEBEE-133,1 52183U 22033AC  23005.50333921  .00024940  00000-0  87195-3 0  9997,2 52183  97.3679  89.0702 0008477  32.0884 328.0871 15.29499507 42476,2022-033AC,52183,6855.444,94.148,483.121,471.498,1,2023/1/10
