COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/1 2:21,606944,15.20351391,0.0008799,97.5775,135.753,134.0267,226.1694,0,999,8391,0.00082222,0.00017867,0,3728262,0 SPACEBEE-106,1 48893U 21059Q   23001.09831721  .00017867  00000-0  82222-3 0  9994,2 48893  97.5775 135.7530 0008799 134.0267 226.1694 15.20351391 83915,2021-059Q,48893,6882.917,94.715,510.838,498.726,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/1 8:40,590624,15.20361995,0.00088,97.5775,136.0175,133.0116,227.1858,0,999,8395,0.00082969,0.00018036,0,3728759,0 SPACEBEE-106,1 48893U 21059Q   23001.36158091  .00018036  00000-0  82969-3 0  9993,2 48893  97.5775 136.0175 0008800 133.0116 227.1858 15.20361995 83957,2021-059Q,48893,6882.885,94.714,510.807,498.693,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/2 3:37,793440,15.20388956,0.0008876,97.5774,136.8118,130.6918,229.5089,0,999,8407,0.00081794,0.00017794,0,3729210,0 SPACEBEE-106,1 48893U 21059Q   23002.15136335  .00017794  00000-0  81794-3 0  9993,2 48893  97.5774 136.8118 0008876 130.6918 229.5089 15.20388956 84079,2021-059Q,48893,6882.803,94.713,510.778,498.559,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/2 14:41,280352,15.20400921,0.0008892,97.5772,137.275,129.3572,230.8452,0,999,8414,0.00068551,0.00014901,0,3729583,0 SPACEBEE-106,1 48893U 21059Q   23002.61206343  .00014901  00000-0  68551-3 0  9994,2 48893  97.5772 137.2750 0008892 129.3572 230.8452 15.20400921 84147,2021-059Q,48893,6882.767,94.712,510.753,498.512,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/3 8:03,428160,15.20425993,0.0008875,97.5772,138.0027,127.1212,233.0835,0,999,8425,0.00074635,0.00016244,0,3730462,0 SPACEBEE-106,1 48893U 21059Q   23003.33601190  .00016244  00000-0  74635-3 0  9995,2 48893  97.5772 138.0027 0008875 127.1212 233.0835 15.20425993 84259,2021-059Q,48893,6882.692,94.71,510.665,498.448,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/3 8:03,428160,15.20425993,0.0008875,97.5772,138.0027,127.1212,233.0835,0,999,8425,0.00074635,0.00016244,0,3730926,0 SPACEBEE-106,1 48893U 21059Q   23003.33601190  .00016244  00000-0  74635-3 0  9995,2 48893  97.5772 138.0027 0008875 127.1212 233.0835 15.20425993 84259,2021-059Q,48893,6882.692,94.71,510.665,498.448,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/4 14:04,604352,15.20472791,0.0008834,97.5774,139.2595,123.1597,237.0486,0,999,8444,0.0010168,0.00022204,0,3731823,0 SPACEBEE-106,1 48893U 21059Q   23004.58644218  .00022204  00000-0  10168-2 0  9994,2 48893  97.5774 139.2595 0008834 123.1597 237.0486 15.20472791 84446,2021-059Q,48893,6882.55,94.707,510.496,498.335,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/4 14:04,604352,15.20472791,0.0008834,97.5774,139.2595,123.1597,237.0486,0,999,8444,0.0010168,0.00022204,0,3731985,0 SPACEBEE-106,1 48893U 21059Q   23004.58644218  .00022204  00000-0  10168-2 0  9994,2 48893  97.5774 139.2595 0008834 123.1597 237.0486 15.20472791 84446,2021-059Q,48893,6882.55,94.707,510.496,498.335,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/5 7:26,749760,15.20499334,0.0008909,97.5777,139.9873,120.715,239.4963,0,999,8455,0.0008388,0.00018309,0,3732939,0 SPACEBEE-106,1 48893U 21059Q   23005.31035590  .00018309  00000-0  83880-3 0  9996,2 48893  97.5777 139.9873 0008909 120.7150 239.4963 15.20499334 84556,2021-059Q,48893,6882.47,94.706,510.467,498.204,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48893,SPACEBEE-106,PAYLOAD,U,21059Q,2023/1/5 15:20,390688,15.20513649,0.0008935,97.5777,140.3181,119.5289,240.6837,0,999,8460,0.00085993,0.00018782,0,3732963,0 SPACEBEE-106,1 48893U 21059Q   23005.63940267  .00018782  00000-0  85993-3 0  9999,2 48893  97.5777 140.3181 0008935 119.5289 240.6837 15.20513649 84608,2021-059Q,48893,6882.427,94.705,510.442,498.143,0,2023/1/10
