COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/1 14:55,91584,15.20384617,0.000898,97.5768,136.2592,132.0468,228.1532,0,999,8399,0.00080245,0.00017453,0,3728759,0 SPACEBEE-108,1 48895U 21059S   23001.62218856  .00017453  00000-0  80245-3 0  9997,2 48895  97.5768 136.2592 0008980 132.0468 228.1532 15.20384617 83994,2021-059S,48895,6882.817,94.713,510.862,498.501,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/1 14:55,91584,15.20384617,0.000898,97.5768,136.2592,132.0468,228.1532,0,999,8399,0.00080245,0.00017453,0,3728824,0 SPACEBEE-108,1 48895U 21059S   23001.62218856  .00017453  00000-0  80245-3 0  9997,2 48895  97.5768 136.2592 0008980 132.0468 228.1532 15.20384617 83994,2021-059S,48895,6882.817,94.713,510.862,498.501,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/1 19:40,235904,15.20391364,0.0008988,97.5768,136.4576,131.3809,228.82,0,999,8402,0.00077684,0.00016895,0,3728952,0 SPACEBEE-108,1 48895U 21059S   23001.81963236  .00016895  00000-0  77684-3 0  9999,2 48895  97.5768 136.4576 0008988 131.3809 228.8200 15.20391364 84028,2021-059S,48895,6882.796,94.712,510.847,498.475,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/2 14:37,32992,15.20416797,0.0008965,97.5767,137.2515,128.8756,231.328,0,999,8414,0.00070491,0.00015333,0,3729583,0 SPACEBEE-108,1 48895U 21059S   23002.60939853  .00015333  00000-0  70491-3 0  9990,2 48895  97.5767 137.2515 0008965 128.8756 231.3280 15.20416797 84144,2021-059S,48895,6882.719,94.711,510.755,498.414,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/2 20:56,52448,15.20425282,0.0008933,97.5766,137.5161,128.0987,232.1055,0,999,8418,0.00068871,0.00014981,0,3730067,0 SPACEBEE-108,1 48895U 21059S   23002.87265107  .00014981  00000-0  68871-3 0  9990,2 48895  97.5766 137.5161 0008933 128.0987 232.1055 15.20425282 84188,2021-059S,48895,6882.694,94.71,510.707,498.411,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/3 8:00,530208,15.20442288,0.000895,97.5767,137.9791,126.6406,233.5653,0,999,8425,0.00076877,0.00016744,0,3730926,0 SPACEBEE-108,1 48895U 21059S   23003.33333947  .00016744  00000-0  76877-3 0  9994,2 48895  97.5767 137.9791 0008950 126.6406 233.5653 15.20442288 84253,2021-059S,48895,6882.643,94.709,510.668,498.348,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/4 7:41,412192,15.20476722,0.0008922,97.577,138.9715,123.4531,236.7558,0,999,8440,0.00088929,0.00019406,0,3731542,0 SPACEBEE-108,1 48895U 21059S   23004.32051403  .00019406  00000-0  88929-3 0  9997,2 48895  97.5770 138.9715 0008922 123.4531 236.7558 15.20476722 84403,2021-059S,48895,6882.539,94.707,510.544,498.263,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/4 7:41,412192,15.20476722,0.0008922,97.577,138.9715,123.4531,236.7558,0,999,8440,0.00088929,0.00019406,0,3731823,0 SPACEBEE-108,1 48895U 21059S   23004.32051403  .00019406  00000-0  88929-3 0  9997,2 48895  97.5770 138.9715 0008922 123.4531 236.7558 15.20476722 84403,2021-059S,48895,6882.539,94.707,510.544,498.263,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/4 20:19,463040,15.2049935,0.0008915,97.5771,139.5007,121.4663,238.7444,0,999,8448,0.00094966,0.00020745,0,3732134,0 SPACEBEE-108,1 48895U 21059S   23004.84699610  .00020745  00000-0  94966-3 0  9998,2 48895  97.5771 139.5007 0008915 121.4663 238.7444 15.20499350 84487,2021-059S,48895,6882.47,94.706,510.471,498.2,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48895,SPACEBEE-108,PAYLOAD,U,21059S,2023/1/5 7:23,951008,15.20516615,0.0009011,97.5774,139.964,119.99,240.2231,0,999,8455,0.00083814,0.00018305,0,3732939,0 SPACEBEE-108,1 48895U 21059S   23005.30766147  .00018305  00000-0  83814-3 0  9999,2 48895  97.5774 139.9640 0009011 119.9900 240.2231 15.20516615 84555,2021-059S,48895,6882.418,94.705,510.485,498.081,0,2023/1/10
