COMMENT,ORIGINATOR,NORAD_CAT_ID,OBJECT_NAME,OBJECT_TYPE,CLASSIFICATION_TYPE,INTLDES,EPOCH,EPOCH_MICROSECONDS,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,FILE,TLE_LINE0,TLE_LINE1,TLE_LINE2,OBJECT_ID,OBJECT_NUMBER,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,DECAYED,date
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/1 8:47,382688,15.20894919,0.0008897,97.5773,136.14,131.6499,228.5499,0,999,8396,0.00088562,0.00019563,0,3728759,0 SPACEBEE-109,1 48897U 21059U   23001.36605767  .00019563  00000-0  88562-3 0  9995,2 48897  97.5773 136.1400 0008897 131.6499 228.5499 15.20894919 83969,2021-059U,48897,6881.277,94.681,509.264,497.02,0,2023/1/1
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/1 22:59,476032,15.20914894,0.0008953,97.5774,136.7357,129.8329,230.3695,0,999,8405,0.00078785,0.00017401,0,3729211,0 SPACEBEE-109,1 48897U 21059U   23001.95818838  .00017401  00000-0  78785-3 0  9990,2 48897  97.5774 136.7357 0008953 129.8329 230.3695 15.20914894 84056,2021-059U,48897,6881.217,94.68,509.242,496.921,0,2023/1/2
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/2 14:47,148000,15.2093657,0.0008941,97.5773,137.3974,127.8129,232.3916,0,999,8415,0.00072642,0.00016046,0,3729583,0 SPACEBEE-109,1 48897U 21059U   23002.61610125  .00016046  00000-0  72642-3 0  9993,2 48897  97.5773 137.3974 0008941 127.8129 232.3916 15.20936570 84154,2021-059U,48897,6881.151,94.679,509.169,496.864,0,2023/1/3
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/2 22:40,685472,15.20947509,0.0008931,97.5773,137.7283,126.8271,233.3784,0,999,8420,0.00069855,0.00015431,0,3730926,0 SPACEBEE-109,1 48897U 21059U   23002.94505423  .00015431  00000-0  69855-3 0  9992,2 48897  97.5773 137.7283 0008931 126.8271 233.3784 15.20947509 84201,2021-059U,48897,6881.118,94.678,509.129,496.838,0,2023/1/4
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/3 14:28,171168,15.20968543,0.0008899,97.5774,138.3902,124.7692,235.4382,0,999,8430,0.00069565,0.00015376,0,3730808,0 SPACEBEE-109,1 48897U 21059U   23003.60295337  .00015376  00000-0  69565-3 0  9992,2 48897  97.5774 138.3902 0008899 124.7692 235.4382 15.20968543 84303,2021-059U,48897,6881.055,94.677,509.043,496.796,0,2023/1/5
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/4 14:09,229600,15.21012752,0.0008867,97.5775,139.3832,121.3292,238.8812,0,999,8445,0.0010615,0.00023556,0,3731823,0 SPACEBEE-109,1 48897U 21059U   23004.58978275  .00023556  00000-0  10615-2 0  9999,2 48897  97.5775 139.3832 0008867 121.3292 238.8812 15.21012752 84455,2021-059U,48897,6880.922,94.674,508.888,496.685,0,2023/1/6
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/4 14:09,229600,15.21012752,0.0008867,97.5775,139.3832,121.3292,238.8812,0,999,8445,0.0010615,0.00023556,0,3731987,0 SPACEBEE-109,1 48897U 21059U   23004.58978275  .00023556  00000-0  10615-2 0  9999,2 48897  97.5775 139.3832 0008867 121.3292 238.8812 15.21012752 84455,2021-059U,48897,6880.922,94.674,508.888,496.685,0,2023/1/7
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/4 20:28,378368,15.21021727,0.0008866,97.5776,139.648,120.4637,239.7475,0,999,8449,0.00096741,0.00021461,0,3732134,0 SPACEBEE-109,1 48897U 21059U   23004.85293262  .00021461  00000-0  96741-3 0  9993,2 48897  97.5776 139.6480 0008866 120.4637 239.7475 15.21021727 84491,2021-059U,48897,6880.894,94.673,508.86,496.659,0,2023/1/8
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/5 10:40,39392,15.2104531,0.0008894,97.5779,140.2436,118.3393,241.874,0,999,8458,0.00084613,0.00018768,0,3732939,0 SPACEBEE-109,1 48897U 21059U   23005.44501203  .00018768  00000-0  84613-3 0  9997,2 48897  97.5779 140.2436 0008894 118.3393 241.8740 15.21045310 84582,2021-059U,48897,6880.823,94.672,508.808,496.569,0,2023/1/9
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/5 18:34,419456,15.21063014,0.0008959,97.5781,140.5746,117.3258,242.889,0,999,8463,0.00086383,0.00019173,0,3732963,0 SPACEBEE-109,1 48897U 21059U   23005.77394004  .00019173  00000-0  86383-3 0  9999,2 48897  97.5781 140.5746 0008959 117.3258 242.8890 15.21063014 84637,2021-059U,48897,6880.77,94.671,508.799,496.47,0,2023/1/10
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/5 18:34,419456,15.21063014,0.0008959,97.5781,140.5746,117.3258,242.889,0,999,8463,0.00086383,0.00019173,0,3733206,0 SPACEBEE-109,1 48897U 21059U   23005.77394004  .00019173  00000-0  86383-3 0  9999,2 48897  97.5781 140.5746 0008959 117.3258 242.8890 15.21063014 84637,2021-059U,48897,6880.77,94.671,508.799,496.47,0,2023/1/11
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/6 8:47,572800,15.21093576,0.0008968,97.5783,141.1706,115.0227,245.194,0,999,8472,0.0010091,0.00022439,0,3734136,0 SPACEBEE-109,1 48897U 21059U   23006.36600200  .00022439  00000-0  10091-2 0  9994,2 48897  97.5783 141.1706 0008968 115.0227 245.1940 15.21093576 84721,2021-059U,48897,6880.678,94.669,508.713,496.372,0,2023/1/12
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/6 19:50,544192,15.21112607,0.0008987,97.5784,141.6337,113.8157,246.4021,0,999,8479,0.00087218,0.00019388,0,3734255,0 SPACEBEE-109,1 48897U 21059U   23006.82648778  .00019388  00000-0  87218-3 0  9992,2 48897  97.5784 141.6337 0008987 113.8157 246.4021 15.21112607 84794,2021-059U,48897,6880.62,94.668,508.669,496.302,0,2023/1/13
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/7 19:31,497440,15.21154219,0.0008925,97.5784,142.6266,110.744,249.4752,0,999,8494,0.00093426,0.00020802,0,3735279,0 SPACEBEE-109,1 48897U 21059U   23007.81322335  .00020802  00000-0  93426-3 0  9991,2 48897  97.5784 142.6266 0008925 110.7440 249.4752 15.21154219 84945,2021-059U,48897,6880.495,94.665,508.501,496.219,0,2023/1/14
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/7 19:31,497440,15.21154219,0.0008925,97.5784,142.6266,110.744,249.4752,0,999,8494,0.00093426,0.00020802,0,3735488,0 SPACEBEE-109,1 48897U 21059U   23007.81322335  .00020802  00000-0  93426-3 0  9991,2 48897  97.5784 142.6266 0008925 110.7440 249.4752 15.21154219 84945,2021-059U,48897,6880.495,94.665,508.501,496.219,0,2023/1/15
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/8 8:08,350560,15.21174192,0.0008883,97.5783,143.1565,108.6821,251.538,0,999,8502,0.00088249,0.00019654,0,3736235,0 SPACEBEE-109,1 48897U 21059U   23008.33947165  .00019654  00000-0  88249-3 0  9993,2 48897  97.5783 143.1565 0008883 108.6821 251.5380 15.21174192 85027,2021-059U,48897,6880.435,94.664,508.412,496.188,0,2023/1/16
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/9 7:49,745856,15.21218035,0.0008844,97.5787,144.1494,105.5361,254.6851,0,999,8517,0.00097101,0.00021666,0,3737067,0 SPACEBEE-109,1 48897U 21059U   23009.32616604  .00021666  00000-0  97101-3 0  9997,2 48897  97.5787 144.1494 0008844 105.5361 254.6851 15.21218035 85173,2021-059U,48897,6880.302,94.661,508.252,496.083,0,2023/1/17
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/9 7:49,745856,15.21218035,0.0008844,97.5787,144.1494,105.5361,254.6851,0,999,8517,0.00097101,0.00021666,0,3737263,0 SPACEBEE-109,1 48897U 21059U   23009.32616604  .00021666  00000-0  97101-3 0  9997,2 48897  97.5787 144.1494 0008844 105.5361 254.6851 15.21218035 85173,2021-059U,48897,6880.302,94.661,508.252,496.083,0,2023/1/18
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/9 14:08,776448,15.21228988,0.0008847,97.5787,144.4142,104.6557,255.566,0,999,8521,0.00094148,0.00021009,0,3737712,0 SPACEBEE-109,1 48897U 21059U   23009.58927982  .00021009  00000-0  94148-3 0  9998,2 48897  97.5787 144.4142 0008847 104.6557 255.5660 15.21228988 85217,2021-059U,48897,6880.269,94.66,508.221,496.047,0,2023/1/19
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/10 7:30,729728,15.21261807,0.0008871,97.5786,145.1425,101.8151,258.408,0,999,8532,0.00098353,0.00021975,0,3739038,0 SPACEBEE-109,1 48897U 21059U   23010.31283252  .00021975  00000-0  98353-3 0  9990,2 48897  97.5786 145.1425 0008871 101.8151 258.4080 15.21261807 85321,2021-059U,48897,6880.17,94.658,508.139,495.932,0,2023/1/20
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/11 8:45,990880,15.21315645,0.0008948,97.5788,146.2018,98.318,261.907,0,999,8548,0.0011357,0.00025438,0,3739814,0 SPACEBEE-109,1 48897U 21059U   23011.36524295  .00025438  00000-0  11357-2 0  9997,2 48897  97.5788 146.2018 0008948  98.3180 261.9070 15.21315645 85485,2021-059U,48897,6880.008,94.655,508.029,495.717,0,2023/1/21
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/11 8:45,990880,15.21315645,0.0008948,97.5788,146.2018,98.318,261.907,0,999,8548,0.0011357,0.00025438,0,3740054,0 SPACEBEE-109,1 48897U 21059U   23011.36524295  .00025438  00000-0  11357-2 0  9997,2 48897  97.5788 146.2018 0008948  98.3180 261.9070 15.21315645 85485,2021-059U,48897,6880.008,94.655,508.029,495.717,0,2023/1/22
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/12 8:26,240384,15.2136693,0.0009145,97.5783,147.1943,95.6232,264.6047,0,999,8563,0.0011012,0.00024699,0,3742227,0 SPACEBEE-109,1 48897U 21059U   23012.35184306  .00024699  00000-0  11012-2 0  9998,2 48897  97.5783 147.1943 0009145  95.6232 264.6047 15.21366930 85639,2021-059U,48897,6879.854,94.652,508.01,495.427,0,2023/1/23
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/13 0:13,767136,15.21402475,0.0009127,97.5781,147.8563,93.7173,266.5106,0,999,8573,0.0011358,0.00025507,0,3742402,0 SPACEBEE-109,1 48897U 21059U   23013.00955749  .00025507  00000-0  11358-2 0  9990,2 48897  97.5781 147.8563 0009127  93.7173 266.5106 15.21402475 85738,2021-059U,48897,6879.746,94.65,507.891,495.332,0,2023/1/24
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/13 8:07,509088,15.21422301,0.0009054,97.578,148.1876,92.2409,267.9863,0,999,8578,0.0012237,0.00027509,0,3743417,0 SPACEBEE-109,1 48897U 21059U   23013.33840867  .00027509  00000-0  12237-2 0  9991,2 48897  97.5780 148.1876 0009054  92.2409 267.9863 15.21422301 85783,2021-059U,48897,6879.687,94.648,507.78,495.323,0,2023/1/25
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/14 7:47,526560,15.21487622,0.0008964,97.5778,149.1803,88.7417,271.4845,0,999,8593,0.0015858,0.00035778,0,3744623,0 SPACEBEE-109,1 48897U 21059U   23014.32493665  .00035778  00000-0  15858-2 0  9990,2 48897  97.5778 149.1803 0008964  88.7417 271.4845 15.21487622 85933,2021-059U,48897,6879.49,94.644,507.521,495.188,0,2023/1/26
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/15 15:21,901888,15.21574341,0.0008909,97.578,150.5048,83.9226,276.3024,0,999,8613,0.0014717,0.00033271,0,3747091,0 SPACEBEE-109,1 48897U 21059U   23015.64024192  .00033271  00000-0  14717-2 0  9990,2 48897  97.5780 150.5048 0008909  83.9226 276.3024 15.21574341 86138,2021-059U,48897,6879.228,94.639,507.222,494.965,0,2023/1/27
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/15 20:06,660256,15.21589368,0.0008919,97.578,150.7036,83.0872,277.1378,0,999,8616,0.0014657,0.00033149,0,3748002,0 SPACEBEE-109,1 48897U 21059U   23015.83753079  .00033149  00000-0  14657-2 0  9991,2 48897  97.5780 150.7036 0008919  83.0872 277.1378 15.21589368 86165,2021-059U,48897,6879.183,94.638,507.184,494.912,0,2023/1/28
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/15 21:40,494464,15.21600367,0.0008879,97.5781,150.7698,82.8039,277.4205,0,999,8617,0.001787,0.00040484,0,3748322,0 SPACEBEE-109,1 48897U 21059U   23015.90329276  .00040484  00000-0  17870-2 0  9997,2 48897  97.5781 150.7698 0008879  82.8039 277.4205 15.21600367 86173,2021-059U,48897,6879.15,94.637,507.123,494.907,0,2023/1/29
GENERATED VIA SPACETRACK.ORG API,18 SPCS,48897,SPACEBEE-109,PAYLOAD,U,21059U,2023/1/16 8:43,955488,15.21638539,0.0008912,97.578,151.2334,81.2824,278.942,0,999,8624,0.0018054,0.0004095,0,3748927,0 SPACEBEE-109,1 48897U 21059U   23016.36362217  .00040950  00000-0  18054-2 0  9993,2 48897  97.5780 151.2334 0008912  81.2824 278.9420 15.21638539 86243,2021-059U,48897,6879.035,94.635,507.03,494.769,0,2023/1/30
